claim_id,startup_id,entity,field,claim_value,value_type,unit,currency,date_from,date_to,source_id,confidence,status,preferred,notes
CL02668,S0090,Toddle series-a,round_amount,6.06,money,million,USD,2025-01-24,,SRC01623,MEDIUM,current,yes,Series A extension
CL02669,S0090,Toddle series-a,valuation,135.78,money,million,USD,2025-01-24,,SRC01623,MEDIUM,current,yes,post-money
CL02670,S0091,Inito series-b,round_amount,29.0,money,million,USD,2025-12-11,,SRC01632,HIGH,current,yes,"AI-engineered antibodies R&D, scale manufacturing, global expansion"
CL02671,S0091,Inito venture,round_amount,6.0,money,million,USD,2023,,SRC01633,MEDIUM,current,yes,
CL02672,S0091,Inito venture,round_amount,9.0,money,million,USD,UNKNOWN pr,,SRC01633,MEDIUM,current,yes,
CL02673,S0092,Akasa Air seed,round_amount,35.0,money,million,USD,2021,,SRC01648,MEDIUM,current,yes,
CL02674,S0092,Akasa Air growth-equity,round_amount,135.0,money,million,USD,2025-02-06,,SRC01637,HIGH,current,yes,"Fleet growth, international operations, aircraft payments"
CL02675,S0092,Akasa Air growth-equity,valuation,350.0,money,million,USD,2025-02-06,,SRC01637,HIGH,current,yes,
CL02676,S0092,Akasa Air growth-equity,round_amount,125.0,money,million,USD,2025-08-20,,SRC01649,HIGH,current,yes,"Fleet expansion, international operations, customer experience"
CL02677,S0092,Akasa Air planned,round_amount,400.0,money,million,USD,2023-09-27,,SRC01645,MEDIUM,current,yes,Capital expansion; multiple tranches planned
CL02678,S0092,Akasa Air planned,valuation,1000.0,money,million,USD,2023-09-27,,SRC01645,MEDIUM,current,yes,target
CL02679,S0093,EatClub (BOX8) Series D-II (Later Stage VC),round_amount,185.0,money,million,USD,2025-07-25,,SRC01676,HIGH,current,yes,growth and expansion
CL02680,S0093,EatClub (BOX8) Series D-II (Later Stage VC),valuation,540.0,money,million,USD,2025-07-25,,SRC01676,HIGH,current,yes,reported-estimate
CL02681,S0093,EatClub (BOX8) Series D,round_amount,40.0,money,million,USD,2021-11-30,,SRC01677,HIGH,current,yes,
CL02682,S0093,EatClub (BOX8) Series D,valuation,300.0,money,million,USD,2021-11-30,,SRC01677,HIGH,current,yes,
CL02683,S0093,EatClub (BOX8) Secondary,round_amount,30.0,money,million,USD,2022-03-09,,SRC01681,MEDIUM,current,yes,secondary transaction
CL02684,S0093,EatClub (BOX8) Series D-II,round_amount,185.0,money,million,USD,2025-07-25,,SRC01682,HIGH,current,yes,growth and expansion
CL02685,S0093,EatClub (BOX8) Series D-II,valuation,4585.0,money,million,USD,2025-07-25,,SRC01682,HIGH,current,yes,reported-estimate
CL02686,S0094,Eruditus Series F,round_amount,150.0,money,million,USD,2024-10-18,,SRC01687,HIGH,current,yes,"expansion, AI products, enterprise/govt, India/APAC"
CL02687,S0094,Eruditus Series F,valuation,3200.0,money,million,USD,2024-10-18,,SRC01687,HIGH,current,yes,post-money
CL02688,S0094,Eruditus Series E,round_amount,650.0,money,million,USD,2021-08,,SRC01691,HIGH,current,yes,"courses, products, geos, acquisitions"
CL02689,S0094,Eruditus Series E,valuation,3200.0,money,million,USD,2021-08,,SRC01691,HIGH,current,yes,post-money
CL02690,S0094,Eruditus Debt refinancing,round_amount,150.0,money,million,USD,2025-09-11,,SRC01688,HIGH,current,yes,"4-year renewal; $130M loan + $20M credit line (HSBC up to $50M, MARS up to $100M)"
CL02691,S0094,Eruditus Debt financing,round_amount,350.0,money,million,USD,2022-03-08,,SRC01700,HIGH,current,yes,Fund mergers and acquisitions globally
CL02692,S0095,Innovist Series B,round_amount,136.0,money,million,USD,2025-04-07,,SRC01723,HIGH,current,yes,"product innovation, market reach, team"
CL02693,S0095,Innovist Series A,round_amount,7.0,money,million,USD,2023-05-09,,SRC01724,MEDIUM,current,yes,
CL02694,S0095,Innovist Series A,valuation,42.5,money,million,USD,2023-05-09,,SRC01724,MEDIUM,current,yes,post-money-reported
CL02695,S0095,Innovist majority acquisition,valuation,4100.0,money,million,USD,2026-06-18,,SRC01720,HIGH,current,yes,press-reported-estimate
CL02696,S0096,Leap (LeapScholar) Series E,round_amount,65.0,money,million,USD,2025-01-29,,SRC01740,HIGH,current,yes,"AI product, global expansion, M&A"
CL02697,S0096,Leap (LeapScholar) Series E,valuation,700.0,money,million,USD,2025-01-29,,SRC01740,HIGH,current,yes,reported
CL02698,S0096,Leap (LeapScholar) Debt,round_amount,100.0,money,million,USD,2025-03-05,,SRC01743,HIGH,current,yes,student loans via Leap Finance
CL02699,S0096,Leap (LeapScholar) Series D,round_amount,75.0,money,million,USD,2022-06-22,,SRC01742,HIGH,current,yes,
CL02700,S0096,Leap (LeapScholar) Series C,round_amount,55.0,money,million,USD,2021-07-15,,SRC01749,MEDIUM,current,yes,
CL02701,S0096,Leap (LeapScholar) Series A,round_amount,5.5,money,million,USD,2020-03-01,,SRC01748,MEDIUM,current,yes,initial product development
CL02702,S0096,Leap (LeapScholar) Series B,round_amount,17.0,money,million,USD,2021-03-16,,SRC01748,HIGH,current,yes,"expand geographical footprint, ramp up tech and business teams"
CL02703,S0097,Nazara Technologies Post-IPO,round_amount,12.0883,money,million,USD,2023-09-04,,SRC01760,MEDIUM,current,yes,
CL02704,S0097,Nazara Technologies Post-IPO,round_amount,42.2797,money,million,USD,2021-10-06,,SRC01760,MEDIUM,current,yes,
CL02705,S0097,Nazara Technologies Series C (pre-IPO),round_amount,13.6947,money,million,USD,2021-02-04,,SRC01760,MEDIUM,current,yes,
CL02706,S0097,Nazara Technologies Series C (pre-IPO),valuation,383.0,money,million,USD,2021-02-04,,SRC01760,MEDIUM,current,yes,post-money
CL02707,S0098,Neo (Neo Wealth) Series A,round_amount,3000.0,money,million,INR,2023-10-01,,SRC01764,,current,yes,
CL02708,S0098,Neo (Neo Wealth) Series B,round_amount,4000.0,money,million,INR,2024-08-01,,SRC01764,,current,yes,
CL02709,S0098,Neo (Neo Wealth) PE growth,round_amount,5000.0,money,million,INR,2026-03-20,,SRC01764,,current,yes,
CL02710,S0098,Neo (Neo Wealth) growth,round_amount,3500.0,money,million,INR,2026-07-16,,SRC01765,,current,yes,
CL02711,S0098,Neo (Neo Wealth) angel/seed,round_amount,40.0,money,million,USD,2021-12-15,,SRC01770,MEDIUM,current,yes,
CL02712,S0098,Neo (Neo Wealth) Series A,round_amount,35.0,money,million,USD,2023-10-01,,SRC01770,HIGH,current,yes,
CL02713,S0098,Neo (Neo Wealth) Series B,round_amount,47.6,money,million,USD,2024-08-12,,SRC01774,HIGH,current,yes,
CL02714,S0098,Neo (Neo Wealth) PE growth,round_amount,5500.0,money,million,INR,2026-03-20,,SRC01764,HIGH,current,yes,
CL02715,S0098,Neo (Neo Wealth) PE growth,valuation,100000000000.0,money,million,INR,2026-03-20,,SRC01764,HIGH,current,yes,pre-money
CL02716,S0098,Neo (Neo Wealth) Series B follow-on,round_amount,2210.0,money,million,INR,2025-11-25,,SRC01769,MEDIUM,current,yes,
CL02717,S0098,Neo (Neo Wealth) Series C,round_amount,3500.0,money,million,INR,2026-07-16,,SRC01765,HIGH,current,yes,
CL02718,S0098,Neo (Neo Wealth) follow-on,round_amount,19.0,money,million,USD,2025-08-21,,SRC01769,MEDIUM,current,yes,
CL02719,S0098,Neo (Neo Wealth) debt,round_amount,30.0,money,million,USD,2025-03-13,,SRC01769,LOW,current,yes,
CL02720,S0099,Stellapps Series C,round_amount,26.0,money,million,USD,2024-10-21,,SRC01777,,current,yes,scale mooMark VADP + exports
CL02721,S0099,Stellapps Series C,round_amount,18.0,money,million,USD,2021-10-29,,SRC01781,,current,yes,
CL02722,S0099,Stellapps Series B,round_amount,14.0,money,million,USD,2018-05-30,,SRC01781,,current,yes,
CL02723,S0100,Purple Style Labs Series D,round_amount,8.0,money,million,USD,2023-11-20,,SRC01784,,current,yes,
CL02724,S0100,Purple Style Labs Series D,valuation,352.0,money,million,USD,2023-11-20,,SRC01784,,current,yes,company-claimed
CL02725,S0100,Purple Style Labs Series E,round_amount,40.0,money,million,USD,2025-03-13,,SRC01783,,current,yes,
CL02726,S0100,Purple Style Labs IPO (fresh issue),round_amount,6800.0,money,million,INR,2026-08-31,,SRC01786,,current,yes,
CL02727,S0100,Purple Style Labs Pre-Series D,round_amount,10.0,money,million,USD,2022-06-01,,SRC01784,MEDIUM,current,yes,
CL02728,S0101,Zypp Electric Series B ($20M equity + $5M debt),round_amount,25.0,money,million,USD,2023-02-08,,SRC01791,,current,yes,
CL02729,S0101,Zypp Electric Series B ($20M equity + $5M debt),valuation,13000.0,money,million,INR,2023-02-08,,SRC01791,,current,yes,company-claimed
CL02730,S0101,Zypp Electric Series C (C1 equity close; $50M round: $40M eq + $10M debt),round_amount,15.0,money,million,USD,2024-05-27,,SRC01792,,current,yes,"fleet 21k→200k scooters, 15 cities by 2026"
CL02731,S0102,Business Nextgen Finance equity (first institutional),round_amount,2150.0,money,million,INR,2026-09-03,,SRC01800,,current,yes,"capital base, tech-led secured lending platform scale, underserved MSME expansion"
CL02732,S0103,EtherealX (Ethereal Exploration) Seed,round_amount,5.0,money,million,USD,2024-08,,SRC01808,HIGH,current,yes,
CL02733,S0103,EtherealX (Ethereal Exploration) Series A,round_amount,20.5,money,million,USD,2026-01,,SRC01807,HIGH,current,yes,
CL02734,S0104,QNu Labs Series A1,round_amount,200.0,money,million,INR,2026-09-09,,SRC01814,HIGH,current,yes,
CL02735,S0104,QNu Labs Series A,round_amount,9.106583,money,million,USD,2025-04-24,,SRC01817,MEDIUM,current,yes,
CL02736,S0104,QNu Labs Grant (prize money),round_amount,7.942464,money,million,USD,2024-11-26,,SRC01817,MEDIUM,current,yes,
CL02737,S0104,QNu Labs Series A (cumulative),round_amount,375.0,money,million,INR,2026-09-09,,SRC01814,HIGH,current,yes,Total capital raised including Series A1
CL02738,S0104,QNu Labs Convertible debt,round_amount,150.0,money,million,INR,2026-09-09,,SRC01815,MEDIUM,current,yes,Contribution to IQSN project under RDI
CL02739,S0105,Ultraviolette Series E (tranche),round_amount,21.0,money,million,USD,2025-08,,SRC01829,MEDIUM,current,yes,
CL02740,S0105,Ultraviolette Series E (tranche),round_amount,45.0,money,million,USD,2025-12-04,,SRC01830,HIGH,current,yes,
CL02741,S0106,Curefoods Series D,round_amount,40.0,money,million,USD,2024-12,,SRC01839,HIGH,current,yes,
CL02742,S0106,Curefoods Pre-IPO,round_amount,160.0,money,million,INR,2025-09-26,,SRC01838,HIGH,current,yes,
CL02743,S0106,Curefoods Pre-IPO,valuation,4000.0,money,million,INR,2025-09-26,,SRC01838,HIGH,current,yes,post-money (press-quoted)
CL02744,S0106,Curefoods Series A,round_amount,13.0,money,million,USD,2021-08-25,,SRC01853,HIGH,current,yes,Acquire more digital food brands across geographies; expand across multiple cities
CL02745,S0106,Curefoods Series B,round_amount,62.0,money,million,USD,2022-01-12,,SRC01849,HIGH,current,yes,Continue acquiring cloud kitchen brands; build D2C platform
CL02746,S0106,Curefoods Series B,valuation,280.0,money,million,USD,2022-01-12,,SRC01849,HIGH,current,yes,press-quoted (industry source)
CL02747,S0106,Curefoods Series C,round_amount,50.0,money,million,USD,2022-06-01,,SRC01848,HIGH,current,yes,Expansion of existing brands into newer geographies; acquisition of newer brands
CL02748,S0106,Curefoods Series C (continued),round_amount,300.0,money,million,INR,2023-04-06,,SRC01852,HIGH,current,yes,Expand geographical reach; diversify brands into offline formats; open 50 new locations
CL02749,S0106,Curefoods Conventional Debt,round_amount,6.6,money,million,USD,2025-03-24,,SRC01847,MEDIUM,current,yes,Working capital
CL02750,S0107,Dezerv Series B,round_amount,265.0,money,million,INR,2024-07-05,,SRC01863,HIGH,current,yes,
CL02751,S0107,Dezerv Series C,round_amount,350.0,money,million,INR,2025-10-07,,SRC01862,HIGH,current,yes,
CL02752,S0108,Edubuk Series B,round_amount,50.0,money,million,USD,2026-03-16,,SRC01873,MEDIUM,current,yes,Global hiring infrastructure: credential verification and job matching
CL02753,S0108,Edubuk Series A,round_amount,0.25,money,million,USD,2025-06-16,,SRC01874,LOW,current,yes,
CL02754,S0109,EloElo Series B,round_amount,13.5,money,million,USD,2025-04-10,,SRC01879,HIGH,current,yes,"Gen-AI use cases, intl expansion (diaspora), revenue scale-up"
CL02755,S0109,EloElo Pre-Series B,round_amount,22.0,money,million,USD,2023-09-01,,SRC01897,MEDIUM,current,yes,
CL02756,S0109,EloElo Seed,round_amount,2.1,money,million,USD,2021-07-27,,SRC01890,HIGH,current,yes,Creator partnerships and platform development
CL02757,S0109,EloElo Series A,round_amount,13.0,money,million,USD,2022-06-02,,SRC01888,HIGH,current,yes,Platform expansion and creator ecosystem
CL02758,S0109,EloElo Series B (upcoming),round_amount,50.0,money,million,USD,2026-03-31,,SRC01877,MEDIUM,current,yes,Growth and expansion
CL02759,S0110,GIVA Series C,round_amount,5300.0,money,million,INR,2025-06-25,,SRC01910,HIGH,current,yes,
CL02760,S0110,GIVA Series C,valuation,40000.0,money,million,INR,2025-06-25,,SRC01910,HIGH,current,yes,
CL02761,S0110,GIVA Series C extension,round_amount,1100.0,money,million,INR,2026-02-19,,SRC01911,HIGH,current,yes,
CL02762,S0110,GIVA Series C extension,valuation,49000.0,money,million,INR,2026-02-19,,SRC01911,HIGH,current,yes,
CL02763,S0110,GIVA Series B extended,round_amount,2550.0,money,million,INR,2024-10-01,,SRC01921,MEDIUM,current,yes,
CL02764,S0110,GIVA Series B,round_amount,2000.0,money,million,INR,2023-07-05,,SRC01923,HIGH,current,yes,Product innovation and category expansion
CL02765,S0110,GIVA Series B extended,round_amount,1000.0,money,million,INR,2024-09-25,,SRC01924,HIGH,current,yes,Continued expansion; partial exit for A91 Partners and India Quotient
CL02766,S0110,GIVA Series B extended,valuation,20000000000.0,money,million,INR,2024-09-25,,SRC01924,HIGH,current,yes,estimated
CL02767,S0110,GIVA Debt,round_amount,2700.0,money,million,INR,2026-05-21,,SRC01914,MEDIUM,current,yes,Working capital and store capex
CL02768,S0110,GIVA PE Growth (rumor),round_amount,80.0,money,million,USD,2026-07-14,,SRC01918,MEDIUM,current,yes,Growth capital
CL02769,S0110,GIVA PE Growth (rumor),valuation,60000000000.0,money,million,INR,2026-07-14,,SRC01918,MEDIUM,current,yes,estimated
CL02770,S0111,Impetus Technologies strategic/PE growth,round_amount,350.0,money,million,USD,2025-01-01,,SRC01940,MEDIUM,current,yes,
CL02771,S0112,Moglix Series E,round_amount,120.0,money,million,USD,"May 17, 20",,SRC01945,HIGH,current,yes,
CL02772,S0112,Moglix Series E,valuation,1000.0,money,million,USD,"May 17, 20",,SRC01945,HIGH,current,yes,post-money (press)
CL02773,S0112,Moglix Series D,round_amount,60.0,money,million,USD,July 2019,,SRC01961,MEDIUM,current,yes,
CL02774,S0112,Moglix Series F,round_amount,250.0,money,million,USD,January 28,,SRC01944,HIGH,current,yes,
CL02775,S0112,Moglix Series F,valuation,2600.0,money,million,USD,January 28,,SRC01944,HIGH,current,yes,post-money (company-stated)
CL02776,S0112,Moglix Series F (extension/secondary per VI label),round_amount,12.3,money,million,USD,February 2,,SRC01949,LOW,current,yes,
CL02777,S0113,MPL (Mobile Premier League) Series E,round_amount,150.0,money,million,USD,2021-09-15,,SRC01967,HIGH,current,yes,
CL02778,S0113,MPL (Mobile Premier League) Series E,valuation,2300.0,money,million,USD,2021-09-15,,SRC01967,HIGH,current,yes,
CL02779,S0114,PhysicsWallah Series A,round_amount,100.0,money,million,USD,"Jun 07, 20",,SRC01973,HIGH,current,yes,"Expansion, inorganic growth"
CL02780,S0114,PhysicsWallah Series A,valuation,1100.0,money,million,USD,"Jun 07, 20",,SRC01973,HIGH,current,yes,post-money
CL02781,S0114,PhysicsWallah Series B,round_amount,210.0,money,million,USD,"Sep 20, 20",,SRC01975,HIGH,current,yes,"Consolidation in education market, inorganic growth, K-12 entry"
CL02782,S0114,PhysicsWallah Series B,valuation,2800.0,money,million,USD,"Sep 20, 20",,SRC01975,HIGH,current,yes,post-money
CL02783,S0115,Popo Global Strategic Investment (Significant Minority),round_amount,5320.0,money,million,INR,Sep 2026,,SRC01979,HIGH,current,yes,Expansion beyond Bengaluru across India
CL02784,S0115,Popo Global Strategic Investment (Significant Minority),valuation,12500.0,money,million,INR,Sep 2026,,SRC01979,HIGH,current,yes,post-money
CL02785,S0116,Shadowfax Series A,round_amount,18.5,money,million,USD,2015,,SRC01988,MEDIUM,current,yes,Initial expansion
CL02786,S0116,Shadowfax Series D,round_amount,60.0,money,million,USD,"Dec 05, 20",,SRC01989,HIGH,current,yes,Logistics network expansion
CL02787,S0116,Shadowfax Series D,valuation,250.0,money,million,USD,"Dec 05, 20",,SRC01989,HIGH,current,yes,post-money
CL02788,S0116,Shadowfax Series E,round_amount,100.0,money,million,USD,"Feb 27, 20",,SRC01986,HIGH,current,yes,"Middle-mile network, last-mile delivery expansion to 20,000 pin codes"
CL02789,S0116,Shadowfax Series E,valuation,500.0,money,million,USD,"Feb 27, 20",,SRC01986,HIGH,current,yes,post-money
CL02790,S0116,Shadowfax Series F,round_amount,342.40000000000003,money,million,INR,"Feb 03, 20",,SRC01990,HIGH,current,yes,Pre-IPO funding
CL02791,S0116,Shadowfax Series F,valuation,708.0,money,million,USD,"Feb 03, 20",,SRC01990,HIGH,current,yes,post-money
CL02792,S0116,Shadowfax IPO,round_amount,19070.0,money,million,INR,"Jan 28, 20",,SRC01984,HIGH,current,yes,Public listing
CL02793,S0116,Shadowfax IPO,valuation,717.0,money,million,USD,"Jan 28, 20",,SRC01984,HIGH,current,yes,market cap
CL02794,S0117,Smallcase Series C,round_amount,40.0,money,million,USD,"Aug 18, 20",,SRC01996,HIGH,current,yes,Ecosystem expansion
CL02795,S0117,Smallcase Series C,valuation,159.0,money,million,USD,"Aug 18, 20",,SRC01996,HIGH,current,yes,post-money
CL02796,S0117,Smallcase Series D,round_amount,50.0,money,million,USD,"Mar 28, 20",,SRC01995,HIGH,current,yes,Expand investment product offerings across asset classes
CL02797,S0118,StockGro Seed,round_amount,1.0,money,million,USD,"Jun 24, 20",,SRC02002,MEDIUM,current,yes,Initial product development
CL02798,S0118,StockGro Series A,round_amount,32.0,money,million,USD,"Jan 20, 20",,SRC02003,HIGH,current,yes,"Market expansion, product development, hiring"
CL02799,S0118,StockGro Series B,round_amount,41.9,money,million,USD,"Nov 26, 20",,SRC02004,HIGH,current,yes,"Geographic expansion, product features, asset classes"
CL02800,S0118,StockGro Series B,valuation,379.7,money,million,USD,"Nov 26, 20",,SRC02004,HIGH,current,yes,post-money
CL02801,S0118,StockGro Series B1,round_amount,13.0,money,million,USD,"Dec 19, 20",,SRC02005,HIGH,current,yes,"Geographic expansion, advisory capabilities"
