date,startup_id,company,query,found,unresolved,next_action,agent,status,reps
2026-09-15,S0120,Zenoti,Zenoti legal regulatory issues,No litigation or regulatory issues found in search results,,,subagent,done,7
2026-09-15,S0120,Zenoti,Zenoti technology stack AI patents,Zenoti OS platform with AI Workforce; Zeenie AI assistant; no patent data found,,,subagent,done,7
2026-09-14,S0121,Exxat,Exxat startup status shutdown acquisition 2025 2026,ACTIVE - Accel-KKR investment Jan 2026,,,subagent,logged,1
2026-09-14,S0121,Exxat,Exxat founders CIN incorporation,"Founder: Aarti Vaishnav (CEO); Legal name Exxat, Inc.",CIN and incorporation date not found,,subagent,logged,1
2026-09-14,S0121,Exxat,Exxat revenue financials,Revenue ~$11.06M per Tracxn,Detailed P&L not available,,subagent,logged,1
2026-09-14,S0122,Bellatrix Aerospace,Bellatrix Aerospace startup status shutdown acquisition 2025 2026,ACTIVE - $20M Pre-Series B Mar 2026,,,subagent,logged,1
2026-09-14,S0122,Bellatrix Aerospace,Bellatrix Aerospace founders CIN incorporation,"Founders: Rohan Ganapathy, Yashas Karanam, Saagar Mala; Founded 2015",CIN and incorporation date not found,,subagent,logged,1
2026-09-14,S0122,Bellatrix Aerospace,Bellatrix Aerospace revenue financials,Revenue ~$207K per Tracxn (very early stage),Detailed P&L not available,,subagent,logged,1
2026-09-14,S0123,Foxtale,Foxtale startup status shutdown acquisition 2025 2026,"ACTIVE - Series C $30M Jan 2025, continuing operations",,,subagent,logged,1
2026-09-14,S0123,Foxtale,Foxtale founders CIN incorporation,"CIN U24110MH2021PTC359914, incorporated May 05 2021; Founder: Romita Mazumdar",,,subagent,logged,1
2026-09-14,S0123,Foxtale,Foxtale revenue financials,"Revenue ₹206 Cr FY25, loss ₹73 Cr FY25",,,subagent,logged,1
2026-09-14,S0124,GalaxEye,GalaxEye startup status funding 2025 2026,Active; $10M bridge; 150 staff; constellation plan,CIN,none,subagent,logged,1
2026-09-14,S0124,GalaxEye,GalaxEye founders revenue FY25,5 founders; Rs 44.2Cr extension,financials,none,subagent,logged,1
2026-09-14,S0124,GalaxEye,GalaxEye official website careers,Official galaxeye.space domain and first-party job portal; official search results also exposed the GalaxEye Zoho ATS.,None.,None.,subagent,logged,1
2026-09-14,S0125,HerSpace Manufacturing,HerSpace Manufacturing Gray Matters Capital funding 2026,$40M + $10M; expansion geography; structure,close status disputed,none,subagent,logged,1
2026-09-14,S0125,HerSpace Manufacturing,HerSpace founders CIN incorporation,Founders Bob Pattillo + Puneeth Thimmegowda; CEO Simha Nagaraj; CIN U74999KA2021PTC146084; 950+ beds,incorporation vs founding date mismatch,none,subagent,logged,1
2026-09-15,S0125,HerSpace Manufacturing,HerSpace Manufacturing aerospace composites DFR Bengaluru,Zero results. No aerospace company named 'HerSpace Manufacturing' exists in any search engine or database.,,Confirm with user that P3-WAVE prompt description may be incorrect; company is workforce housing.,hyperresearch + monid,logged,39
2026-09-15,S0125,HerSpace Manufacturing,HerSpace Manufacturing CIN U74999KA2021PTC146084 MCA,"HERSPACE PRIVATE LIMITED (U74999KA2021PTC146084) incorporated 01/04/2021, active, Bangalore. Directors: Radhakrishnan Anoop, Sita Sircar, Robert Alexander Pattillo.",,none,credonex,done,39
2026-09-15,S0125,HerSpace Manufacturing,HerSpace Manufacturing Pvt Ltd U25129KA2025PTC197307,"HERSPACE MANUFACTURING PRIVATE LIMITED (U25129KA2025PTC197307) incorporated 25/01/2025, NIC 251 (rubber/chemical), directors: Banthalapad Nagaraja Simha, Thimmegowda Puneeth.",,none,tofler,done,39
2026-09-15,S0125,HerSpace Manufacturing,HerSpace Manufacturing women-led aerospace founders,"Company is 'largely women-led' in terms of workforce (80% women workers per Facebook/Instagram), NOT women founders. Founders are Bob Pattillo and Puneeth Thimmegowda (male).",,none,monid,logged,39
2026-09-14,S0126,Snitch,Snitch D2C fashion funding status 2025 2026,Active; $40M Series B; valuation Rs 2500Cr; Berrylush deal,CIN,none,subagent,logged,1
2026-09-14,S0126,Snitch,Snitch revenue Berrylush acquisition,FY24 Rs 243Cr; FY25 Rs 520Cr mgmt; FY26 Rs 1000Cr target; IPO at Rs 100Cr profit,audited FY25,none,subagent,logged,1
2026-09-15,S0126,Snitch,Snitch CIN U18109KA2022PTC163969 MCA incorporation,"CIN U18109KA2022PTC163969, incorporated 19 Jul 2022, RoC-Bangalore, Active",,none,P3-WAVE,done,47
2026-09-15,S0126,Snitch,Snitch co-founders Rishabh Nigam Nandini Shrivastava,"Co-founders confirmed via IndianRetailer; Rishabh Nigam worked at ZEE5, Pocket FM, upGrad",,none,P3-WAVE,done,47
2026-09-15,S0126,Snitch,Snitch FY25 FY26 revenue audited,FY25: Rs 498 Cr (net loss Rs 1.7 Cr); FY26: Rs 900 Cr (EBITDA 2-3%); both unaudited per management,,none,P3-WAVE,done,47
2026-09-15,S0126,Snitch,Snitch Series B funding details 360 One,Rs 278.93 Cr ($39.6M) Series B; 360 One Asset leads Rs 220 Cr; SWC Global Rs 29.4 Cr; IvyCap Rs 29.4 Cr; valuation Rs 2500 Cr,,none,P3-WAVE,done,47
2026-09-15,S0126,Snitch,Snitch store count 2026 traction,131 stores as of Aug 2026; 100 stores milestone Dec 2025; 60% online/40% offline; Snitch Quick in 4 cities,,none,P3-WAVE,done,47
2026-09-15,S0126,Snitch,Snitch Berrylush acquisition details,"Acquired July 28, 2026; 100% stake; deal terms undisclosed; Berrylush operates independently; co-founder Anusha Chandrashekar",,none,P3-WAVE,done,47
2026-09-15,S0126,Snitch,Snitch DeVC Rainmatter funding verification,"No evidence of DeVC or Rainmatter investment; all funding from 360 One, SWC Global, IvyCap, Ravi Modi Family Office",,none,P3-WAVE,done,47
2026-09-15,S0126,Snitch,Snitch legal matters regulatory,No legal matters found for Snitch Apparels Private Limited,,none,P3-WAVE,done,47
2026-09-14,S0127,OneCard (FPL Technologies),OneCard FPL Technologies funding status 2025 2026,Active; Series D ongoing Rs 72Cr; $25.5M Dec 2024; RBI halt Dec 2025,"CIN, valuation update",none,subagent,logged,1
2026-09-14,S0127,OneCard (FPL Technologies),FPL Technologies OneCard founders founded 2015 Pune,"Founders Anurag Sinha, Vibhav Hathi, Rupesh Kumar; founded 2019",founding year 2019 vs earlier FPL history,none,subagent,logged,1
2026-09-14,S0128,Rezolv,Rezolv fintech Series A Norwest funding 2026,Active; $12.5M Series A Norwest Aug 2026,founders,none,subagent,logged,1
2026-09-14,S0128,Rezolv,Rezolv founders CEO AI lending Mumbai,Founders Karan Mehta + Sonali Jindal (ex-Kissht); founded Oct 2024; $3.5M seed 3one4,"CIN, valuation",none,subagent,logged,1
2026-09-15,S0128,Rezolv,Rezolv fintech AI lending Series A Norwest 2026,Confirmed Rezolv is AI-native lending tech platform; Series A $12.5M led by Norwest Aug 2026,,none,subagent,done,21
2026-09-15,S0128,Rezolv,Rezolv CIN incorporation MCA filing,"CIN U62099MH2024PTC435417; incorporated Nov 25, 2024; registered office BandraE, Kurla, Mumbai",,none,subagent,done,21
2026-09-15,S0128,Rezolv,Rezolv founders Karan Mehta Sonali Jindal background,Both ex-Kissht co-founders; DIN 01543244 for Karan; education not publicly documented,,none,subagent,done,21
2026-09-15,S0128,Rezolv,Rezolv seed round March 2025 3one4 Capital,"Seed $3.5M announced Mar 4, 2025; led by 3one4 Capital with Blume Ventures participation",,none,subagent,done,21
2026-09-15,S0128,Rezolv,Rezolv EV charging battery intelligence,No results; Rezolv is NOT an EV charging/battery company; task prompt description was incorrect,,none,subagent,logged,21
2026-09-14,S0129,JustAI,JustAI startup Bengaluru status 2025 2026,Series A $17M led Base10 (Jun 2026); founders Neha Mittal + Jeff Hara; seed $1.7M Aug 2024; YC W24; rebrand Just Words→JustAI,"valuation, revenue, headcount",,subagent,logged,1
2026-09-14,S0129,JustAI,JustAI founders Neha Mittal valuation seed,YC profile confirms founder backgrounds; seed investor list,HQ is SF not Bengaluru — batch city guess wrong; India is expansion market,,subagent,logged,1
2026-09-14,S0130,BGauss,BGauss EV Series D August 2026 status,"Series D Rs 110cr Aug 2026 at Rs 1,000cr valuation; prior rounds; founder; FY25 rev Rs 238.9cr","CIN, headcount, P&L",,subagent,logged,1
2026-09-14,S0130,BGauss,BGauss founders Hemant Kabra revenue FY25,FY25 revenue Rs 238.9cr +33.9%; founder Hemant Kabra 2020,CIN still missing,,subagent,logged,1
2026-09-14,S0131,Emo Energy,Emo Energy startup Bengaluru status 2025 2026,Active; FY26 3.43x growth; founders; ZEN platform; clients Kinetic Green/BigBasket/Domino's/Blinkit,needs round-by-round amounts,,subagent,logged,1
2026-09-14,S0131,Emo Energy,EMO Energy $6.2M Series A Subhkam Ventures January 2025,Series A $6.2M Subhkam Jan 2025; seed $1.2M May 2024; FY25 rev Rs 10cr targeting double,pre-Series B confirmation — found via Dealroom snippet,,subagent,logged,1
2026-09-14,S0132,Baaz Bikes,Baaz Bikes startup status 2025 2026,Active signal: Jun 2026 ET funding-wave article; $8M Series A Nov 2023 led Big Capital (ET),"founders, city, financials",,subagent,logged,1
2026-09-14,S0132,Baaz Bikes,Baaz Bikes founders $8M Big Capital November 2023,YourStory + ISN confirm $8M Series A led Singapore BIG Capital; Delhi NCR base; clients Zomato/Amazon,founder names still missing,,subagent,logged,1
2026-09-14,S0133,Piston,Piston FPV Ventures $15M Series A September 2026,"$15M Series A led FPV Ventures Sep 10 2026, cardless fuel payments for US fleets (FinTech Global, YourStory, DealStreetAsia)","founders, valuation, prior rounds",,subagent,logged,1
2026-09-14,S0133,Piston,Piston founders cardless fuel payments FPV Ventures Series A,"ANI press release via ThePrint; ISN; citybiz confirm $15M Series A, network expansion purpose",founder names still missing from snippets,,subagent,logged,1
2026-09-14,S0134,Chargebee,Chargebee startup status 2025 2026 active,"Active; Series H, $3.5B val, 6500+ customers",,,subagent,logged,1
2026-09-14,S0134,Chargebee,Chargebee funding Series G Series H valuation investors,Series G $125M/$1.4B; Series H $250M/$3.5B with leads,,,subagent,logged,1
2026-09-14,S0134,Chargebee,Chargebee founders revenue,4 founders; Latka 2024 revenue estimate $202.6M,,,subagent,logged,1
2026-09-15,S0134,Chargebee,Chargebee CIN incorporation India private limited entity registration,"CIN U72900TN2012PTC084306; incorporated Feb 3, 2012; registered office Chennai; directors: Karthik Srinivasan, Rajaraman Santhanam, Saravanan Kolathupalaya Ponnuswamy",,,web_search+tracxn+indiafilings,done,29
2026-09-15,S0134,Chargebee,Chargebee founders CEO change executive moves 2024-26,"Krish Subramanian still CEO as of Aug 2026; no CEO change; several exec exits (Kapil Mehta, Braden Lanham, Jordan Timothy, Nanda Kishore)",,,web_search+chargebee.com,done,29
2026-09-15,S0134,Chargebee,Chargebee funding rounds all history instruments,"Full funding history: Angel $370K (2012), Seed $1.2M (2013), Series A $800K (2014), Series B $5M (2015), Series C $18.4M (2018), Series D $14M (2019), Series F $55M (2020), Series G $125M (2021), Seri",,,web_search+inc42+cbinsights,done,29
2026-09-15,S0134,Chargebee,Chargebee ARR revenue MCA financials FY24 FY25,"GetLatka estimates: $202.6M ARR 2024, $124.4M 2023, $115.4M 2022, $33.7M 2021, $24M 2020. MCA India entity: Rs 300-400 Cr revenue FY25 (Tofler), Rs 372.9 Cr FY24 (Inc42).",,,web_search+getlatka+tracxn,done,29
2026-09-15,S0134,Chargebee,Chargebee customers Calendly Grab named enterprise,"Named customers: Freshworks, Calendly, Okta, Doodle, Pret a Manger, Study.com, DeepL, Lambda, Gorgias, Condé Nast, Zapier, LegalZoom, Freepik, Agicap, Future, Wolfson Brands, Typeform. No evidence of ",,,web_search+chargebee.com,done,29
2026-09-15,S0134,Chargebee,Chargebee RevenueWorks product API acquisitions status,"No product called RevenueWorks found. Chargebee products: Billing, RevRec, Receivables, Retention, Entitlements, CPQ, plus acquired Inai and Trainn.",,,web_search+chargebee.com,done,1
2026-09-15,S0134,Chargebee,Chargebee layoffs headcount Bengaluru office,"Layoffs: Nov 2022 (142 employees, 10%), Sep 2023 (100-120 employees, 10%). Bengaluru office at WeWork Prestige Tech Park.",,,web_search+thehindubusinessline+layoffs.fyi,done,1
2026-09-15,S0134,Chargebee,Chargebee legal litigation regulatory issues,No litigation or regulatory issues found. MCA records show Active status with no open charges.,,,web_search+registerkaro,done,1
2026-09-14,S0135,Delhivery,Delhivery status 2025 2026 listed active,"Listed, active; CIN L63090DL2011PLC221234",,,subagent,logged,1
2026-09-14,S0135,Delhivery,Delhivery IPO valuation founders Ecom Express acquisition,"Ecom Express acquisition Rs 1,407 Cr; IPO Rs 5,235 Cr; founders",,,subagent,logged,1
2026-09-14,S0135,Delhivery,Delhivery FY25 revenue profit Q1 FY27 CIN,"FY25 rev Rs 8,932 Cr, PAT Rs 162 Cr; Q1FY27 rev Rs 2,931 Cr",,,subagent,logged,1
2026-09-14,S0136,Erisha E Mobility,Erisha E Mobility status shutdown 2025 2026,Active; CIN U34300DL2022PTC396742; inc. Apr 18 2022; FY23 rev Rs 4.73 Cr,,,subagent,logged,1
2026-09-14,S0136,Erisha E Mobility,Erisha E Mobility Series D funding founders,"$1B Series D Mar 17 2025, UAE investor, CCEED EPC; founders Darshan/Sudhir Rana",,,subagent,logged,1
2026-09-14,S0136,Erisha E Mobility,Erisha E Mobility official website careers,Official erishaev.com domain and first-party /career page verified.,None.,None.,subagent,logged,1
2026-09-14,S0137,Freshworks,Freshworks status 2025 2026 Nasdaq,"Active, Nasdaq FRSH, Stage Public",,,subagent,logged,1
2026-09-14,S0137,Freshworks,Freshworks IPO valuation founders revenue FY25,FY25 rev $838.8M; founders Girish/Shan; Series H $150M,,,subagent,logged,1
2026-09-14,S0137,Freshworks,Freshworks IPO 2021 Nasdaq Accel Sequoia,"IPO $1.03B, $10.13B valuation, 28.5M shares at $36",,,subagent,logged,1
2026-09-14,S0137,Freshworks,Freshworks official website careers,Official freshworks.com domain and first-party careers page verified; official SmartRecruiters listing also appeared in search.,"Homepage returned HTTP 403 to hyperresearch, but TinyFish rendered the company page.",None.,subagent,logged,1
2026-09-14,S0138,OYO,OYO startup status IPO 2025 2026,"Active, pre-IPO; Prism shareholder nod Rs 6,650 Cr; FY25 rev Rs 6,253 Cr, PAT Rs 245 Cr (Reuters)",,,subagent,logged,1
2026-09-14,S0138,OYO,OYO Ritesh Agarwal funding FY25 revenue profit,"FY25 PAT Rs 623 Cr (+172%), rev Rs 6,463 Cr (+20%), adj EBITDA Rs 1,132 Cr; founded 2013 by Ritesh Agarwal",,,subagent,logged,1
2026-09-14,S0139,Policybazaar,Policybazaar PB Fintech funding rounds investors founders Yashish Dahiya 2025 2026,"Tracxn profile with founders, funding rounds, investors",['Exact amounts for some rounds redacted'],,subagent,logged,1
2026-09-14,S0139,Policybazaar,Policybazaar PB Fintech revenue FY25 FY26 financials annual report,BSE filing with FY26 audited results,,,subagent,logged,1
2026-09-14,S0140,Uniphore,Uniphore founders Umesh Sachdev Ravi Mayuram funding Series F investors 2025 2026,"Wikipedia, Uniphore press release, The Hindu BusinessLine with founders and Series F details",['Ravi Mayuram vs Ravi Saraogi name discrepancy - Saraogi confirmed as co-founder'],,subagent,logged,1
2026-09-14,S0140,Uniphore,Uniphore revenue FY25 FY26 financials annual report,PitchBook profile showing total funding $898M; no revenue disclosed,['Revenue not publicly available for private company'],,subagent,logged,1
2026-09-14,S0141,Urban Company,Urban Company founders Abhiraj Singh Bhal Raghav Chandra Varun Khaitan IPO 2025 funding,"DRHP, Forbes India, Inc42 with founders, investors, IPO details",['CIN not found in sources'],,subagent,logged,1
2026-09-14,S0142,Zomato,Zomato founders Deepinder Goyal Pankaj Chaddah Gurugram headquarters employees,"Wikipedia, Tracxn, LinkedIn with founders, founding date, headquarters",['CIN not found in sources'],,subagent,logged,1
2026-09-14,S0142,Zomato,Zomato Eternal revenue FY26 financials 2025 2026,Eternal Annual Report FY26 with audited financials,,,subagent,logged,1
2026-09-14,S0143,Emversity,Emversity Vivek Sinha founded 2023 revenue financials employees campus 2025 2026,"TechCrunch, Emversity about page, Inc42 with founders, funding, revenue, employee data","['CIN not found', 'Exact employee count varies by source']",,subagent,logged,1
2026-09-14,S0143,Emversity,Emversity Series A funding Premji Invest Lightspeed Z47 2026,TechCrunch and Emversity PR with Series A details,,,subagent,logged,1
2026-09-14,S0144,KGeN (Kratos Gamer Network),KGeN status + funding 2025-2026,"Active; $13.5M Sep 2025 round, founders, traction",,,subagent,logged,1
2026-09-14,S0144,KGeN (Kratos Gamer Network),KGeN $13.5M Prosus Jump Crypto Accel Oct 2025,"Round details, $43.5M total, 38.9M users, $48.3M ARR",,,subagent,logged,1
2026-09-15,S0144,KGeN (Kratos Gamer Network),KGeN CIN incorporation MCA White MarTech Solutions,"CIN U62099KA2023PTC178138, White MarTech Solutions Pvt Ltd, incorporated Sep 4 2023, registered Indiranagar Bengaluru",,None,hyperresearch+tracxn,done,50
2026-09-15,S0144,KGeN (Kratos Gamer Network),KGeN CEO Vinay Rao,No evidence of Vinay Rao as CEO; CEO is Manish Agarwal. Vinay Rao appears to be unrelated (VentureEast partner),,None,monid+websearch,done,50
2026-09-15,S0144,KGeN (Kratos Gamer Network),KGeN Sony Innovation Fund Temasek,No evidence of Sony Innovation Fund or Temasek investment in KGeN,,None,monid+websearch,done,50
