founder_id,person_id,name,startup_id,company,role_title,founder_type,active,departure_date,education,linkedin,location,prev_companies_raw,previous_company_count,source_id,confidence,notes
FDR0505,P0824,Anant Choubey,S0177,Capillary Technologies,Co-Founder & COO & CFO,co-founder,True,,,,,,0,SRC02679,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0506,P0825,Sridhar Bollam,S0177,Capillary Technologies,Co-Founder & CCO North America,co-founder,True,,,,,,0,SRC02679,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0507,P0826,Prateek Jindal,S0178,PowerUp Money,Founder & CEO,founder,True,,IIM Mumbai (MBA),,,,0,SRC02688,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0508,P0827,Nitin Gupta,S0178,PowerUp Money,Co-founder (Uni Cards),co-founder,False,,Co-founded Uni Cards with Prateek Jindal; PowerUp incubated within Uni Cards,,,,0,SRC02687,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0509,P0828,"{'v': 'Monil Singhal', 'role': 'co-founder', 'type': 'co-founder', 'confidence': 0.95, 'src': 'ET'}",S0179,Truva,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0510,P0829,"{'v': 'Puneet Arora', 'role': 'co-founder', 'type': 'co-founder', 'confidence': 0.95, 'src': 'ET'}",S0179,Truva,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0511,P0830,"{'v': 'Ankit Gupta', 'role': 'co-founder', 'type': 'co-founder', 'confidence': 0.95, 'src': 'ET'}",S0179,Truva,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0512,P0831,"{'v': 'Shalesh Thusoo', 'role': 'Founder, CEO', 'type': 'founder', 'background': 'Former Intel/chip veteran', 'confidence': 0.9, 'src': 'tsavoritesi.com'}",S0180,Tsavorite,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0513,P0832,"{'v': 'Guntram Wolski', 'role': 'Co-Founder, CDD', 'type': 'co-founder', 'confidence': 0.85, 'src': 'tsavoritesi.com'}",S0180,Tsavorite,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0514,P0833,"{'v': 'Mike Uhler', 'role': 'Co-Founder, COO', 'type': 'co-founder', 'confidence': 0.85, 'src': 'tsavoritesi.com'}",S0180,Tsavorite,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0515,P0834,"{'v': 'Sarvagya Kochak', 'role': 'CTO', 'type': 'co-founder', 'confidence': 0.8, 'src': 'tsavoritesi.com'}",S0180,Tsavorite,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0516,P0835,"{'v': 'Shirish Seetharam', 'role': 'Co-Founder, VP BD', 'type': 'co-founder', 'confidence': 0.8, 'src': 'tsavoritesi.com'}",S0180,Tsavorite,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0517,P0836,"{'v': 'Chandra Joshi', 'role': 'Co-Founder, VP SW', 'type': 'co-founder', 'confidence': 0.8, 'src': 'tsavoritesi.com'}",S0180,Tsavorite,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0518,P0837,"{'v': 'Devansh Jain', 'role': 'Executive Director', 'type': 'executive', 'background': 'INOXGFL Group', 'confidence': 0.85, 'src': 'ET'}",S0181,Inox Clean Energy,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0519,P0838,"{'v': 'Vivek Mishra', 'role': 'co-founder', 'type': 'co-founder', 'background': 'PhD robotics, aerospace engineering', 'confidence': 0.9, 'src': 'Inc42'}",S0182,Raphe mPhibr,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0520,P0839,"{'v': 'Vikash Mishra', 'role': 'co-founder', 'type': 'co-founder', 'background': 'PhD aerospace engineering, advanced materials', 'confidence': 0.9, 'src': 'Inc42'}",S0182,Raphe mPhibr,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0521,P0840,"{'v': 'Nitin Katiyar', 'role': 'co-founder', 'type': 'co-founder', 'confidence': 0.8, 'src': 'CARE Ratings'}",S0182,Raphe mPhibr,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0522,P0843,"{'v': 'Pulkit Khurana', 'role': 'co-founder', 'type': 'co-founder', 'background': 'IIT Kanpur alumnus', 'confidence': 0.95, 'src': 'Wikipedia'}",S0183,Battery Smart,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0523,P0844,"{'v': 'Siddharth Sikka', 'role': 'co-founder', 'type': 'co-founder', 'background': 'IIT Kanpur alumnus', 'confidence': 0.95, 'src': 'Wikipedia'}",S0183,Battery Smart,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0524,P0845,Ritwik Khare,S0185,Elivaas,Founder & CEO,,True,,"MBA Gold Medalist, Faculty of Management Studies, University of Delhi; B.Com Honors, Shri Ram College of Commerce (SRCC)",,,,0,SRC02735,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0525,P0846,Karan Miglani,S0185,Elivaas,Co-Founder & CPO,,True,,"FMS Delhi Gold Medalist, SRCC B.Com Honors",,,,0,SRC02736,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0526,P0848,Nithin Kamath,S0188,Zerodha,Founder & CEO,founder,True,,stockbroker,,,,0,SRC02751,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0527,P0262,Farid Ahsan,S0189,General Autonomy,"Co-founder, CEO",founder,,,"Former COO of ShareChat, IIT Kanpur alumnus",,,,0,SRC02753,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0528,P0261,Bhanu Pratap Singh,S0189,General Autonomy,Co-founder,founder,,,"Former CTO of ShareChat, IIT Kanpur alumnus",,,,0,SRC02753,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0529,P0849,Shreyaans Jain,S0191,QOSMIC,"Co-founder, CEO",founder,,,,,,,0,SRC02759,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0530,P0850,Rohit Ramakrishnan,S0191,QOSMIC,Co-founder,founder,,,,,,,0,SRC02759,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0531,P0851,Aloke Kumar,S0191,QOSMIC,Co-founder,founder,,,,,,,0,SRC02759,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0532,P0852,Venkataraman Natarajan,S0192,Hachidori Robotics,"Co-founder, COO",founder,,,,,,,0,SRC02764,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0533,P0853,Krishna Vaidyanathan,S0192,Hachidori Robotics,Co-founder,founder,,,,,,,0,SRC02764,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0534,P0854,Vaibhav Tambe,S0193,TransBnk,"Co-founder, CEO",founder,,,,,,,0,SRC02767,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0535,P0855,Lavin Kotian,S0193,TransBnk,Co-founder,founder,,,,,,,0,SRC02770,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0536,P0856,Pulak Jain,S0193,TransBnk,Co-founder,founder,,,,,,,0,SRC02770,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0537,P0857,Sachin Gupta,S0193,TransBnk,Co-founder,founder,,,,,,,0,SRC02770,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0538,P0858,James Solomon,S0194,Olee Space,CEO & Co-Founder,founder,True,,IIT Bombay,,,,0,SRC02773,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0539,P0859,Suman Hiremath,S0194,Olee Space,Co-Founder,founder,True,,UNKNOWN,,,,0,SRC02774,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0540,P0860,Mohak Nahta,S0195,Atlys,Founder & CEO,founder,True,,Carnegie Mellon University,,,,0,SRC02780,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0541,P0564,Unknown,S0195,Atlys,Co-Founder,co-founder,True,,UNKNOWN,,,,0,,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0542,P0861,Capt. Ishver Dholakiya,S0196,Goldi Solar,Founder & Managing Director,founder,True,,UNKNOWN,,,,0,SRC02788,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0543,P0862,Bharat Bhut,S0196,Goldi Solar,Co-Founder,founder,True,,UNKNOWN,,,,0,SRC02789,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0544,P0863,Mohit Bedi,S0197,Kiwi (Gokiwi Tech),Co-Founder,founder,True,,UNKNOWN,,,,0,SRC02795,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0545,P0864,Siddharth Mehta,S0197,Kiwi (Gokiwi Tech),"Co-Founder, COO & CFO",founder,True,,UNKNOWN,,,,0,SRC02796,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0546,P0865,Anup Kumar Agrawal,S0197,Kiwi (Gokiwi Tech),Co-Founder,founder,True,,UNKNOWN,,,,0,SRC02807,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0547,P0866,Anup Agrawal,S0197,Kiwi (Gokiwi Tech),Co-Founder & CEO,,True,,UNKNOWN,,,,0,SRC02796,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0548,P0870,Abhishek Murarka,S0198,Circolife,CEO & Co-Founder,founder,True,,UNKNOWN,,,,0,SRC02812,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0549,P0871,Tushar Patil,S0198,Circolife,Co-Founder & COO,founder,True,,UNKNOWN,,,,0,SRC02813,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0550,P0872,Devanshu Mishra,S0198,Circolife,Co-Founder,founder,True,,UNKNOWN,,,,0,SRC02814,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0551,P0873,Srinath Ravichandran,S0199,Agnikul Cosmos (AgniKul),"CEO, Co-founder",co-founder,True,,UNKNOWN,,,,0,SRC02822,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0552,P0874,Moin SPM,S0199,Agnikul Cosmos (AgniKul),Co-founder,co-founder,True,,UNKNOWN,,,,0,SRC02822,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0553,P0875,Ashish Deora,S0200,Aurm,Founder & CEO,founder,True,,Founded Aurum Ventures in 1996 at age 21,,,,0,SRC02827,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0554,P0876,Dhruv Arora,S0201,Syfe,Founder & CEO,founder,True,,,,,,0,SRC02837,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0555,P0877,Dr. Ashvini Jakhar,S0202,Prozo,Founder & CEO,founder,True,,"Ex-McKinsey, ISB, Indian Navy",,,,0,SRC02843,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0556,P0878,Manas Khandelwal,S0203,Jurisphere.ai,Founder,founder,True,,UNKNOWN,,,,0,SRC02851,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0557,P0879,Varun Khandelwal,S0203,Jurisphere.ai,Founder,founder,True,,UNKNOWN,,,,0,SRC02851,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0558,P0880,Sumit Ghosh,S0203,Jurisphere.ai,Founder,founder,True,,UNKNOWN,,,,0,SRC02851,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0559,P0881,Ritesh Singh Chandel,S0207,Arivihan,co-founder,co-founder,True,,IIT Roorkee,,,,0,SRC02858,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0560,P0882,Sonu Kumar,S0207,Arivihan,co-founder,co-founder,True,,IIT Roorkee,,,,0,SRC02858,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0561,P0883,Rushabh Kothari,S0207,Arivihan,co-founder,co-founder,True,,UNKNOWN,,,,0,SRC02858,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0562,P0884,Jyothis Indirabhai,S0208,Netrasemi (NetraSemi),co-founder,co-founder,True,,UNKNOWN,,,,0,SRC02868,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0563,P0885,Sreejith Varma,S0208,Netrasemi (NetraSemi),co-founder,co-founder,True,,UNKNOWN,,,,0,SRC02868,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0564,P0886,Deepa Geetha,S0208,Netrasemi (NetraSemi),co-founder,co-founder,True,,UNKNOWN,,,,0,SRC02868,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0565,P0564,UNKNOWN,S0209,Arohan Financial Services,Founder/MD,founder,True,,Aavishkaar Group,,,,0,SRC02880,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0566,P0887,Vineet Chandra Chandra Rai,S0209,Arohan Financial Services,Founder & Chairman,,True,,"Founder of Aavishkaar Group, Intellecap, IntelleGrow",,,,0,SRC02875,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0567,P0888,Shubhankar Sengupta,S0209,Arohan Financial Services,Co-Founder,,False,,,,,,0,SRC02875,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0568,P0901,Tarun Mehta,S0210,Ather Energy,"Co-founder, CEO",founder,True,,IIT Madras,,,,0,SRC02895,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0569,P0902,Swapnil Jain,S0210,Ather Energy,Co-founder,co-founder,True,,IIT Madras,,,,0,SRC02896,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0570,P0564,UNKNOWN,S0211,Nexedge Capital,Founder/CEO,founder,True,,Wealth management,,,,0,SRC02901,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0571,P0903,Anirudha Taparia,S0211,Nexedge Capital,Founder & CEO,,True,,Co-Founder & Joint CEO of 360 ONE Wealth (previously IIFL Wealth); SVP & Citibanking Head (North India) at Citibank; decade at Citibank before that,,,,0,SRC02904,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0572,P0904,Sidhartha Shaw,S0211,Nexedge Capital,Co-Founder,,True,,,,,,0,SRC02914,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0573,P0905,Vijeeta Sharma,S0211,Nexedge Capital,Co-Founder,,True,,Director since incorporation (MCA),,,,0,SRC02906,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0574,P0906,Pankaj Walia,S0211,Nexedge Capital,Co-Founder,,True,,Standard Chartered Bank 22-year veteran & Head of Private Banking India,,,,0,SRC02911,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0575,P0564,UNKNOWN,S0212,Shiprocket,Founder/CEO,founder,True,,Logistics/e-commerce,,,,0,SRC02920,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0576,P0911,Raoul Nanavati,S0213,Navana.ai,Co-founder,founder,True,,Cornell Tech,,,,0,SRC02936,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0577,P0912,Jai Nanavati,S0213,Navana.ai,Co-founder,co-founder,True,,Cornell Tech,,,,0,SRC02936,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0578,P0914,Shashwat Sahai,S0214,Lickicious,Co-founder,co-founder,,,,,,,0,SRC02946,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0579,P0915,Chandan Jha,S0214,Lickicious,Co-founder,co-founder,,,,,,,0,SRC02946,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0580,P0916,Tarun Lawadia,S0215,PumPumPum,Founder & CEO,founder,,,20+ years in auto leasing per company profile snippet,,,,0,SRC02957,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0581,P0917,Sameer Kalra,S0215,PumPumPum,Co-founder / COO,co-founder,,,,,,,0,SRC02957,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0582,P0919,Tejas Jain,S0216,BimaKavach,Founder & CEO,founder,,,,,,,0,SRC02965,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0583,P0920,Sridhar Pinnapureddy,S0217,CtrlS,Founder & Chairman,founder,,,,,,,0,SRC02970,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
