link_id,startup_id,investor_id,investor_name,investor_type,round_type,round_date,first_seen,rounds,lead,disclosed_amount,amount,board_seat,status,source_id,confidence
IL02787,S0120,INV0954,KOSÉ Corporation,Corporate (Strategic),,,2021,['Strategic'],,,,,,SRC02055,LOW
IL02788,S0121,INV0955,Accel-KKR,,PE Growth / Minority Investment,2026-01-22,,,lead,,,,,SRC02060,HIGH
IL02789,S0121,INV0955,Accel-KKR,,PE Growth / Minority Investment,2026-01-22,,,lead,,,,,SRC02060,HIGH
IL02790,S0121,INV0955,Accel-KKR,PE / Technology-focused,,,2026,['PE Growth'],True,,,,,SRC02060,HIGH
IL02791,S0121,INV0955,Accel-KKR,PE,,,2026,['PE Growth'],True,,Undisclosed,,,SRC02064,HIGH
IL02792,S0122,INV0956,Cactus Partners,,Pre-Series B,2026-03-27,,,lead,20.0,,,,SRC02067,HIGH
IL02793,S0122,INV0957,Hero Investment Office,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02794,S0122,INV0958,35 North Ventures,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02795,S0122,INV0959,Indusbridge Ventures,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02796,S0122,INV0960,Monarch Holdings,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02797,S0122,INV0961,Inflexor,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02798,S0122,INV0962,Pavestone,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02799,S0122,INV0507,GrowX,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02800,S0122,INV0963,Startup Xseed,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02801,S0122,INV0964,Survam Partners,,Pre-Series B,2026-03-27,,,,20.0,,,,SRC02067,HIGH
IL02802,S0122,INV0956,Cactus Partners,,Pre-Series B,2026-03-27,,,lead,20.0,,,,SRC02067,HIGH
IL02803,S0122,INV0956,Cactus Partners,VC / Growth,,,2026,['Pre-Series B'],True,,,,,SRC02067,HIGH
IL02804,S0122,INV0957,Hero Investment Office,Family Office,,,2026,['Pre-Series B'],,,,,,SRC02067,HIGH
IL02805,S0122,INV0958,35 North Ventures,VC,,,2026,['Pre-Series B'],,,,,,SRC02067,HIGH
IL02806,S0122,INV0959,Indusbridge Ventures,VC,,,2026,['Pre-Series B'],,,,,,SRC02067,HIGH
IL02807,S0122,INV0960,Monarch Holdings,Investment,,,2026,['Pre-Series B'],,,,,,SRC02067,HIGH
IL02808,S0122,INV0961,Inflexor,VC,,,UNKNOWN,['Earlier rounds'],,,,,,SRC02067,MEDIUM
IL02809,S0122,INV0962,Pavestone,VC,,,UNKNOWN,['Earlier rounds'],,,,,,SRC02067,MEDIUM
IL02810,S0122,INV0507,GrowX,VC,,,UNKNOWN,['Earlier rounds'],,,,,,SRC02067,MEDIUM
IL02811,S0122,INV0963,Startup Xseed,Accelerator/VC,,,UNKNOWN,['Earlier rounds'],,,,,,SRC02067,MEDIUM
IL02812,S0122,INV0964,Survam Partners,VC,,,UNKNOWN,['Earlier rounds'],,,,,,SRC02067,MEDIUM
IL02813,S0122,INV0965,ISRO (NSIL),Government,,,2024,['MoU/Partnership'],,,,,,SRC02071,MEDIUM
IL02814,S0123,INV0145,Kae Capital,,Seed,Dec 2021,,,lead,0.7296,,,,SRC02074,HIGH
IL02815,S0123,INV0145,Kae Capital,,Seed,Dec 2021,,,lead,0.7296,,,,SRC02074,HIGH
IL02816,S0123,INV0056,Z47,,Seed,Jun 2022,,,,4.0,,,,SRC02074,HIGH
IL02817,S0123,INV0145,Kae Capital,,Seed,Jun 2022,,,,4.0,,,,SRC02074,HIGH
IL02818,S0123,INV0966,Z47 (formerly Matrix Partners India),,Seed,Jun 2022,,,lead,4.0,,,,SRC02074,HIGH
IL02819,S0123,INV0056,Z47,,Series A,Mar 2024,,,lead,14.45,,,,SRC02074,HIGH
IL02820,S0123,INV0145,Kae Capital,,Series A,Mar 2024,,,,14.45,,,,SRC02074,HIGH
IL02821,S0123,INV0056,Z47,,Series A,Mar 2024,,,lead,14.45,,,,SRC02074,HIGH
IL02822,S0123,INV0056,Z47,,Series B,Jun 2024,,,,17.95,,,,SRC02075,HIGH
IL02823,S0123,INV0967,Panthera Growth Partners,,Series B,Jun 2024,,,lead,17.95,,,,SRC02075,HIGH
IL02824,S0123,INV0145,Kae Capital,,Series B,Jun 2024,,,,17.95,,,,SRC02075,HIGH
IL02825,S0123,INV0967,Panthera Growth Partners,,Series B,Jun 2024,,,lead,17.95,,,,SRC02075,HIGH
IL02826,S0123,INV0954,KOSÉ Corporation,,Series C,"Jan 14, 2025",,,lead,30.0,,,,SRC02075,HIGH
IL02827,S0123,INV0967,Panthera Growth Partners,,Series C,"Jan 14, 2025",,,,30.0,,,,SRC02075,HIGH
IL02828,S0123,INV0056,Z47,,Series C,"Jan 14, 2025",,,,30.0,,,,SRC02075,HIGH
IL02829,S0123,INV0145,Kae Capital,,Series C,"Jan 14, 2025",,,,30.0,,,,SRC02075,HIGH
IL02830,S0123,INV0954,KOSÉ Corporation,,Series C,"Jan 14, 2025",,,lead,30.0,,,,SRC02075,HIGH
IL02831,S0123,INV0954,KOSÉ Corporation,Corporate (Strategic),,,2025,['Series C'],True,,$30M,,,SRC02075,HIGH
IL02832,S0123,INV0966,Z47 (formerly Matrix Partners India),VC,,,2022,"['Seed', 'Series A', 'Series B', 'Series C']",False,,,,,SRC02078,HIGH
IL02833,S0123,INV0967,Panthera Growth Partners,PE/Growth,,,2024,"['Series B', 'Series C']",True,,,,,SRC02075,HIGH
IL02834,S0123,INV0145,Kae Capital,VC,,,2021,"['Seed', 'Series A', 'Series B', 'Series C']",False,,,,,SRC02074,HIGH
IL02835,S0123,INV0968,Tracxn,Data,,,2026,,,,,,,SRC02076,MEDIUM
IL02836,S0124,INV0815,Speciale Invest,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02837,S0124,INV0969,MV Core,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02838,S0124,INV0669,Rainmatter,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02839,S0124,INV0970,Mounttech Growth Fund,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02840,S0124,INV0971,Grand Anicut Angel Fund,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02841,S0124,INV0972,Navam Venture Fund,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02842,S0124,INV0973,Faad Capital,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02843,S0124,INV0974,LV Angel Fund,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02844,S0124,INV0975,Eraya Capital,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02845,S0124,INV0976,Mela Ventures,,Series A extension,2026-03-12,,,,4.8,,,,SRC02089,HIGH
IL02846,S0124,INV0815,Speciale Invest,VC,,,2021,"['Pre-Seed', 'Seed', 'Series A', 'Series A extension']",False,,,,,SRC02092,HIGH
IL02847,S0124,INV0149,Anicut Capital,VC,,,2022,"['Seed', 'Series A', 'Series A extension']",False,,,,,SRC02092,HIGH
IL02848,S0124,INV0977,Navam Capital,VC,,,2024,"['Series A', 'Series A extension']",False,,,,,SRC02092,HIGH
IL02849,S0124,INV0669,Rainmatter,VC,,,2026,['Series A extension'],False,,,,,SRC02089,MEDIUM
IL02850,S0125,INV0978,Gray Matters Capital,,Seed/early,2025,,,lead,10.0,,,,SRC02095,HIGH
IL02851,S0125,INV0978,Gray Matters Capital,,Seed/early,2025,,,lead,10.0,,,,SRC02095,HIGH
IL02852,S0125,INV0978,Gray Matters Capital,,Growth commitment (debt + quasi-equity + equity over 30 months),2026-09-07,,,lead,40.0,,,,SRC02095,MEDIUM
IL02853,S0125,INV0978,Gray Matters Capital,,Growth commitment (debt + quasi-equity + equity over 30 months),2026-09-07,,,lead,40.0,,,,SRC02095,MEDIUM
IL02854,S0125,INV0978,Gray Matters Capital,,Growth commitment,2026-09-07,,,lead,40.0,,,,SRC02095,HIGH
IL02855,S0125,INV0978,Gray Matters Capital,,Growth commitment,2026-09-07,,,lead,40.0,,,,SRC02095,HIGH
IL02856,S0125,INV0978,Gray Matters Capital,Impact investor,,,2025,"['2025 $10M', '2026 $40M commitment']",True,,,,,SRC02095,HIGH
IL02857,S0126,INV0979,SWC Global,,Series A (Rs 110 Cr),2023-12,,,lead,13.1,,,,SRC02104,HIGH
IL02858,S0126,INV0528,IvyCap Ventures,,Series A (Rs 110 Cr),2023-12,,,lead,13.1,,,,SRC02104,HIGH
IL02859,S0126,INV0979,SWC Global,,Series A (Rs 110 Cr),2023-12,,,lead,13.1,,,,SRC02104,HIGH
IL02860,S0126,INV0528,IvyCap Ventures,,Series A (Rs 110 Cr),2023-12,,,lead,13.1,,,,SRC02104,HIGH
IL02861,S0126,INV0060,360 ONE Asset,,Series B,2025-06-02,,,lead,40.0,,,,SRC02103,HIGH
IL02862,S0126,INV0980,Ravi Modi Family Office,,Series B,2025-06-02,,,,40.0,,,,SRC02103,HIGH
IL02863,S0126,INV0528,IvyCap Ventures,,Series B,2025-06-02,,,,40.0,,,,SRC02103,HIGH
IL02864,S0126,INV0979,SWC Global,,Series B,2025-06-02,,,,40.0,,,,SRC02103,HIGH
IL02865,S0126,INV0060,360 ONE Asset,,Series B,2025-06-02,,,lead,40.0,,,,SRC02103,HIGH
IL02866,S0126,INV0979,SWC Global,,Series A,2023-12,,,lead,13.1,,,,SRC02109,HIGH
IL02867,S0126,INV0528,IvyCap Ventures,,Series A,2023-12,,,lead,13.1,,,,SRC02109,HIGH
IL02868,S0126,INV0979,SWC Global,,Series A,2023-12,,,lead,13.1,,,,SRC02109,HIGH
IL02869,S0126,INV0528,IvyCap Ventures,,Series A,2023-12,,,lead,13.1,,,,SRC02109,HIGH
IL02870,S0126,INV0060,360 ONE Asset,,Series B,2025-05-29,,,lead,39.6,,,,SRC02109,HIGH
IL02871,S0126,INV0979,SWC Global,,Series B,2025-05-29,,,,39.6,,,,SRC02109,HIGH
IL02872,S0126,INV0528,IvyCap Ventures,,Series B,2025-05-29,,,,39.6,,,,SRC02109,HIGH
IL02873,S0126,INV0980,Ravi Modi Family Office,,Series B,2025-05-29,,,,39.6,,,,SRC02109,HIGH
IL02874,S0126,INV0060,360 ONE Asset,,Series B,2025-05-29,,,lead,39.6,,,,SRC02109,HIGH
IL02875,S0126,INV0060,360 ONE Asset,,Series B (close confirmation),2025-06-02,,,lead,40.0,,,,SRC02106,HIGH
IL02876,S0126,INV0979,SWC Global,,Series B (close confirmation),2025-06-02,,,,40.0,,,,SRC02106,HIGH
IL02877,S0126,INV0528,IvyCap Ventures,,Series B (close confirmation),2025-06-02,,,,40.0,,,,SRC02106,HIGH
IL02878,S0126,INV0980,Ravi Modi Family Office,,Series B (close confirmation),2025-06-02,,,,40.0,,,,SRC02106,HIGH
IL02879,S0126,INV0060,360 ONE Asset,,Series B (close confirmation),2025-06-02,,,lead,40.0,,,,SRC02106,HIGH
IL02880,S0126,INV0528,IvyCap Ventures,VC,,,2023,"['Series A', 'Series B']",True,,,,,SRC02104,HIGH
IL02881,S0126,INV0979,SWC Global,VC,,,2023,"['Series A', 'Series B']",True,,,,,SRC02104,HIGH
IL02882,S0126,INV0060,360 ONE Asset,Asset manager,,,2025,['Series B'],True,,,,,SRC02103,HIGH
IL02883,S0126,INV0980,Ravi Modi Family Office,Family office,,,2025,['Series B'],False,,,,,SRC02103,MEDIUM
IL02884,S0127,INV0981,QED Investors,,Series D tranche,2024-12-13,,,,25.5,,,,SRC02116,HIGH
IL02885,S0127,INV0982,Better Tomorrow Ventures,,Series D tranche,2024-12-13,,,,25.5,,,,SRC02116,HIGH
IL02886,S0127,INV0037,Peak XV Partners,,Series D tranche,2024-12-13,,,,25.5,,,,SRC02116,HIGH
IL02887,S0127,INV0056,Z47,,Series D tranche,2024-12-13,,,,25.5,,,,SRC02116,HIGH
IL02888,S0127,INV0037,Peak XV Partners,,Series D extension (Rs 72 Cr),2026-07-13,,,lead,7.6,,,,SRC02115,MEDIUM
IL02889,S0127,INV0037,Peak XV Partners,,Series D extension (Rs 72 Cr),2026-07-13,,,lead,7.6,,,,SRC02115,MEDIUM
IL02890,S0127,INV0610,Peak XV Partners (ex-Sequoia India),VC,,,2022,['Series D tranches'],True,,,,,SRC02115,HIGH
IL02891,S0127,INV0981,QED Investors,VC,,,2024,['Series D'],False,,,,,SRC02116,HIGH
IL02892,S0127,INV0982,Better Tomorrow Ventures,VC,,,2024,['Series D'],False,,,,,SRC02116,HIGH
IL02893,S0128,INV0668,3one4 Capital,,Seed,2025,,,lead,3.5,,,,SRC02125,HIGH
IL02894,S0128,INV0668,3one4 Capital,,Seed,2025,,,lead,3.5,,,,SRC02125,HIGH
IL02895,S0128,INV0698,Norwest,,Series A,2026-08,,,lead,12.5,,,,SRC02123,HIGH
IL02896,S0128,INV0698,Norwest,,Series A,2026-08,,,lead,12.5,,,,SRC02123,HIGH
IL02897,S0128,INV0668,3one4 Capital,VC,,,2025,['Seed $3.5M'],True,,,,,SRC02125,HIGH
IL02898,S0128,INV0698,Norwest,VC,,,2026,['Series A $12.5M'],True,,,,,SRC02123,HIGH
IL02899,S0129,INV0037,Peak XV Partners,,Seed,2024-08,,,lead,1.7,,,,SRC02134,
IL02900,S0129,INV0038,Y Combinator,,Seed,2024-08,,,lead,1.7,,,,SRC02134,
IL02901,S0129,INV0037,Peak XV Partners,,Seed,2024-08,,,lead,1.7,,,,SRC02134,
IL02902,S0129,INV0038,Y Combinator,,Seed,2024-08,,,lead,1.7,,,,SRC02134,
IL02903,S0129,INV0983,Base10,,Series A,2026-06-24,,,lead,17.0,,,,SRC02133,
IL02904,S0129,INV0038,Y Combinator,,Series A,2026-06-24,,,,17.0,,,,SRC02133,
IL02905,S0129,INV0037,Peak XV Partners,,Series A,2026-06-24,,,,17.0,,,,SRC02133,
IL02906,S0129,INV0984,"operators incl. growth leaders from Anthropic and Chime, HubSpot CTO, founders of Eppo and Vapi",,Series A,2026-06-24,,,,17.0,,,,SRC02133,
IL02907,S0129,INV0983,Base10,,Series A,2026-06-24,,,lead,17.0,,,,SRC02133,
IL02908,S0129,INV0037,Peak XV Partners,VC,,,2024-08,"['Seed', 'Series A (participating)']",True,,,,,SRC02134,HIGH
IL02909,S0129,INV0038,Y Combinator,accelerator,,,2024-08,"['Seed', 'Series A (participating)']",True,,,,,SRC02134,HIGH
IL02910,S0129,INV0983,Base10,VC,,,2026-06,['Series A'],True,,,,,SRC02133,HIGH
IL02911,S0130,INV0986,Darshan Patel (Vini Cosmetics founder) + others,,Series A,2022-04,,,,52.0,,,,SRC02139,
IL02912,S0130,INV0985,Darshan Patel,,Series A,2022-04,,,lead,52.0,,,,SRC02139,
IL02913,S0130,INV0298,Bharat Value Fund,,Series B,2025-01,,,lead,1610.0,,,,SRC02139,
IL02914,S0130,INV0298,Bharat Value Fund,,Series B,2025-01,,,lead,1610.0,,,,SRC02139,
IL02915,S0130,INV0987,Hemant Mahendrakumar Kabra,,Series D,2026-08-20,,,lead,1100.0,,,,SRC02139,
IL02916,S0130,INV0298,Bharat Value Fund,,Series D,2026-08-20,,,,1100.0,,,,SRC02139,
IL02917,S0130,INV0988,Adesh Realtor LLP,,Series D,2026-08-20,,,,1100.0,,,,SRC02139,
IL02918,S0130,INV0989,Maithan Alloys,,Series D,2026-08-20,,,,1100.0,,,,SRC02139,
IL02919,S0130,INV0987,Hemant Mahendrakumar Kabra,,Series D,2026-08-20,,,lead,1100.0,,,,SRC02139,
IL02920,S0130,INV0990,Bharat Value Fund (Pantomath),VC,,,2025-01,"['Series B (2025)', 'Series D (2026)']",False,,,,,SRC02139,HIGH
IL02921,S0130,INV0985,Darshan Patel,angel,,,2022-04,['Series A'],True,,,,,SRC02139,MEDIUM
IL02922,S0131,INV0991,Transition VC,,Seed,2024-05,,,lead,1.2,,,,SRC02159,
IL02923,S0131,INV0992,Gruhas,,Seed,2024-05,,,,1.2,,,,SRC02159,
IL02924,S0131,INV0991,Transition VC,,Seed,2024-05,,,lead,1.2,,,,SRC02159,
IL02925,S0131,INV0993,Subhkam Ventures,,Series A,2025-01-07,,,lead,6.2,,,,SRC02159,
IL02926,S0131,INV0994,Microtek Group,,Series A,2025-01-07,,,,6.2,,,,SRC02159,
IL02927,S0131,INV0995,SRK Family Office,,Series A,2025-01-07,,,,6.2,,,,SRC02159,
IL02928,S0131,INV0991,Transition VC,,Series A,2025-01-07,,,,6.2,,,,SRC02159,
IL02929,S0131,INV0993,Subhkam Ventures,,Series A,2025-01-07,,,lead,6.2,,,,SRC02159,
IL02930,S0131,INV0996,Raghav Capital,,pre-Series B,2026-06,,,lead,6.2,,,,SRC02160,
IL02931,S0131,INV0997,Maiuni Ventures LLP,,pre-Series B,2026-06,,,,6.2,,,,SRC02160,
IL02932,S0131,INV0991,Transition VC,,pre-Series B,2026-06,,,,6.2,,,,SRC02160,
IL02933,S0131,INV0998,NKA Resources,,pre-Series B,2026-06,,,,6.2,,,,SRC02160,
IL02934,S0131,INV0999,MMG Realtech,,pre-Series B,2026-06,,,,6.2,,,,SRC02160,
IL02935,S0131,INV0996,Raghav Capital,,pre-Series B,2026-06,,,lead,6.2,,,,SRC02160,
IL02936,S0131,INV0991,Transition VC,VC,,,2024-05,"['Seed', 'Series A', 'pre-Series B']",True,,,,,SRC02159,HIGH
IL02937,S0131,INV0993,Subhkam Ventures,VC,,,2025-01,['Series A'],True,,,,,SRC02159,HIGH
IL02938,S0131,INV0996,Raghav Capital,VC,,,2026-06,['pre-Series B'],True,,,,,SRC02160,MEDIUM
IL02939,S0132,INV0810,BIG Capital,,Series A,2023-11-21,,,,8.0,,,,SRC02164,
IL02940,S0132,INV1000,"BIG Capital (BIG Capital Pte Ltd, Singapore)",,Series A,2023-11-21,,,lead,8.0,,,,SRC02164,
IL02941,S0132,INV0810,BIG Capital,VC,,,2023-11,['Series A'],True,,,,,SRC02165,HIGH
IL02942,S0133,INV1001,FPV Ventures,,Series A,2026-09-10,,,lead,15.0,,,,SRC02168,
IL02943,S0133,INV1001,FPV Ventures,,Series A,2026-09-10,,,lead,15.0,,,,SRC02168,
IL02944,S0133,INV1001,FPV Ventures,VC,,,2026-09,['Series A'],True,,,,,SRC02168,HIGH
IL02945,S0134,INV0029,Tiger Global,,Series H,2022-02-01,,,lead,250.0,,,,SRC02173,HIGH
IL02946,S0134,INV0233,Sequoia Capital,,Series H,2022-02-01,,,lead,250.0,,,,SRC02173,HIGH
IL02947,S0134,INV0119,Insight Partners,,Series H,2022-02-01,,,,250.0,,,,SRC02173,HIGH
IL02948,S0134,INV1002,Sapphire Ventures,,Series H,2022-02-01,,,,250.0,,,,SRC02173,HIGH
IL02949,S0134,INV0225,Steadview Capital,,Series H,2022-02-01,,,,250.0,,,,SRC02173,HIGH
IL02950,S0134,INV0029,Tiger Global,,Series H,2022-02-01,,,lead,250.0,,,,SRC02173,HIGH
IL02951,S0134,INV0233,Sequoia Capital,,Series H,2022-02-01,,,lead,250.0,,,,SRC02173,HIGH
IL02952,S0134,INV1002,Sapphire Ventures,,Series G,2021-04-20,,,lead,125.0,,,,SRC02174,HIGH
IL02953,S0134,INV0029,Tiger Global,,Series G,2021-04-20,,,lead,125.0,,,,SRC02174,HIGH
IL02954,S0134,INV0119,Insight Partners,,Series G,2021-04-20,,,lead,125.0,,,,SRC02174,HIGH
IL02955,S0134,INV0225,Steadview Capital,,Series G,2021-04-20,,,,125.0,,,,SRC02174,HIGH
IL02956,S0134,INV1002,Sapphire Ventures,,Series G,2021-04-20,,,lead,125.0,,,,SRC02174,HIGH
IL02957,S0134,INV0029,Tiger Global,,Series G,2021-04-20,,,lead,125.0,,,,SRC02174,HIGH
IL02958,S0134,INV0119,Insight Partners,,Series G,2021-04-20,,,lead,125.0,,,,SRC02174,HIGH
IL02959,S0134,INV0119,Insight Partners,,Series F,2020-10-06,,,lead,55.0,,,,SRC02190,HIGH
IL02960,S0134,INV0103,Tiger Global Management,,Series F,2020-10-06,,,,55.0,,,,SRC02190,HIGH
IL02961,S0134,INV0225,Steadview Capital,,Series F,2020-10-06,,,,55.0,,,,SRC02190,HIGH
IL02962,S0134,INV0119,Insight Partners,,Series F,2020-10-06,,,lead,55.0,,,,SRC02190,HIGH
IL02963,S0134,INV0103,Tiger Global Management,,Series C,2018-03-20,,,,18.3644,,,,SRC02191,HIGH
IL02964,S0134,INV0003,Accel,,Series C,2018-03-20,,,,18.3644,,,,SRC02191,HIGH
IL02965,S0134,INV0119,Insight Partners,,Series C,2018-03-20,,,lead,18.3644,,,,SRC02191,HIGH
IL02966,S0134,INV0119,Insight Partners,,Series C,2018-03-20,,,lead,18.3644,,,,SRC02191,HIGH
IL02967,S0134,INV0103,Tiger Global Management,,Series B,2015-03-10,,,lead,5.0,,,,SRC02188,MEDIUM
IL02968,S0134,INV0003,Accel,,Series B,2015-03-10,,,,5.0,,,,SRC02188,MEDIUM
IL02969,S0134,INV0103,Tiger Global Management,,Series B,2015-03-10,,,lead,5.0,,,,SRC02188,MEDIUM
IL02970,S0134,INV0003,Accel,,Series A,2014-01-12,,,lead,0.8,,,,SRC02188,MEDIUM
IL02971,S0134,INV0003,Accel,,Series A,2014-01-12,,,lead,0.8,,,,SRC02188,MEDIUM
IL02972,S0134,INV0003,Accel,,Seed,2013-10-03,,,lead,1.20822,,,,SRC02187,MEDIUM
IL02973,S0134,INV0003,Accel,,Seed,2013-10-03,,,lead,1.20822,,,,SRC02187,MEDIUM
IL02974,S0134,INV0103,Tiger Global Management,VC,,,,"['Series G', 'Series H']",True,,,,,SRC02173,HIGH
IL02975,S0134,INV0235,Sequoia Capital (Peak XV),VC,,,,['Series H'],True,,,,,SRC02173,HIGH
IL02976,S0134,INV1002,Sapphire Ventures,VC,,,,['Series G'],True,,,,,SRC02174,HIGH
IL02977,S0134,INV0119,Insight Partners,VC,,,,"['Series G', 'Series H']",False,,,,,SRC02174,HIGH
IL02978,S0135,INV0093,Fidelity,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02979,S0135,INV0036,GIC,,Series H,2021-05-30,,,lead,277.0,,,,SRC02219,HIGH
IL02980,S0135,INV0876,Multiples,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02981,S0135,INV0029,Tiger Global,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02982,S0135,INV0199,Nexus,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02983,S0135,INV0303,Steadview,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02984,S0135,INV0297,Baillie Gifford,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02985,S0135,INV1003,Chimera,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02986,S0135,INV1004,Carlyle,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02987,S0135,INV0007,SoftBank Vision Fund,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02988,S0135,INV1005,Times Internet,,Series H,2021-05-30,,,,277.0,,,,SRC02219,HIGH
IL02989,S0135,INV0102,Fidelity Investments,,Series H,2021-05-30,,,lead,277.0,,,,SRC02219,HIGH
IL02990,S0135,INV0036,GIC,,Series H,2021-05-30,,,lead,277.0,,,,SRC02219,HIGH
IL02991,S0135,INV0786,Public shareholders,,IPO,2022-05-11,,,,5235.0,,,,SRC02211,HIGH
IL02992,S0135,INV1006,Delhivery (acquirer),,Acquisition (Spoton),2021-08-25,,,,1600.0,,,,SRC02220,HIGH
IL02993,S0135,INV1006,Delhivery (acquirer),,Acquisition (Ecom Express),2025-04-05,,,,1407.0,,,,SRC02210,HIGH
IL02994,S0135,INV0007,SoftBank Vision Fund,VC/PE,,,,"['Series F', 'Series H']",False,,,,,SRC02225,HIGH
IL02995,S0135,INV0102,Fidelity Investments,Mutual fund,,,,['Series H'],True,,,,,SRC02219,HIGH
IL02996,S0135,INV0048,Nexus Venture Partners,VC,,,,['Series B-H'],False,,,,,SRC02225,HIGH
IL02997,S0136,INV1007,Undisclosed UAE-based industrial investor,,Series D,2025-03-17,,,lead,1000.0,,,,SRC02233,HIGH
IL02998,S0136,INV1007,Undisclosed UAE-based industrial investor,,Series D,2025-03-17,,,lead,1000.0,,,,SRC02233,HIGH
IL02999,S0136,INV1007,Undisclosed UAE-based industrial investor,Corporate/strategic (undisclosed),,,,['Series D'],True,,,,,SRC02233,LOW
IL03000,S0137,INV0233,Sequoia Capital,,Series H,2019-11-04,,,lead,150.0,,,,SRC02239,HIGH
IL03001,S0137,INV1008,CapitalG,,Series H,2019-11-04,,,lead,150.0,,,,SRC02239,HIGH
IL03002,S0137,INV0003,Accel,,Series H,2019-11-04,,,lead,150.0,,,,SRC02239,HIGH
IL03003,S0137,INV0233,Sequoia Capital,,Series H,2019-11-04,,,lead,150.0,,,,SRC02239,HIGH
IL03004,S0137,INV1008,CapitalG,,Series H,2019-11-04,,,lead,150.0,,,,SRC02239,HIGH
IL03005,S0137,INV0003,Accel,,Series H,2019-11-04,,,lead,150.0,,,,SRC02239,HIGH
IL03006,S0137,INV0003,Accel,VC,,,,"['Series A-H', 'IPO backer']",False,,,,,SRC02239,HIGH
IL03007,S0137,INV0233,Sequoia Capital,VC,,,,"['Series H', 'IPO backer']",False,,,,,SRC02240,HIGH
IL03008,S0137,INV1009,CapitalG (Google),CVC,,,,['Series H'],False,,,,,SRC02239,HIGH
IL03009,S0137,INV0029,Tiger Global,VC,,,,['Series C-H'],False,,,,,SRC02243,MEDIUM
IL03010,S0138,INV0750,Peak XV,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03011,S0138,INV1010,Sequoia,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03012,S0138,INV0046,Lightspeed,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03013,S0138,INV0007,SoftBank Vision Fund,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03014,S0138,INV1011,Airbnb,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03015,S0138,INV1012,Grab,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03016,S0138,INV1013,DiDi,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03017,S0138,INV0030,Microsoft,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03018,S0138,INV1014,Khazanah,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03019,S0138,INV1015,Hindustan Media Ventures,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03020,S0138,INV0750,Peak XV,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03021,S0138,INV1010,Sequoia,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03022,S0138,INV0046,Lightspeed,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03023,S0138,INV0007,SoftBank Vision Fund,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03024,S0138,INV1011,Airbnb,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03025,S0138,INV1012,Grab,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
IL03026,S0138,INV1013,DiDi,,Series G,2024-12-15,,,,,,,,SRC02261,MEDIUM
