investor_id,name,type,geography,companies_backed,total_rounds,lead_rounds,first_investment,startup_ids,source_id,notes
INV0901,DSP Group,Financial Services,,1,0,0,,S0117,SRC01997,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0902,Zerodha,,,1,0,0,,S0117,SRC01997,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0903,Straddle Capital,,,1,0,0,,S0117,SRC01997,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0904,DSP Mutual Fund,,,1,0,0,,S0117,SRC01997,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0905,Faering Capital,PE,"Mumbai, India",2,0,1,,S0117;S0150,SRC01996,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0906,HDFC Bank,,,2,0,0,,S0117;S0256,SRC01996,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0907,State Street Global Advisors,,,1,0,0,,S0117,SRC01995,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0908,Niveshaay AIF,,,1,0,0,,S0117,SRC01995,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0909,Roots Ventures,,,2,0,0,,S0118;S0156,SRC02002,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0910,Biren Shah,,,1,0,0,,S0118,SRC02002,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0911,Karthik Bhat,,,1,0,0,,S0118,SRC02002,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0912,Rahul Garg,,,1,0,0,,S0118,SRC02002,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0913,BITKRAFT Ventures,VC,"Berlin, Germany",1,0,1,,S0118,SRC02003,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0914,Itai Tsiddon,,,1,0,0,,S0118,SRC02003,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0915,Creed Capital Asia,,,1,0,0,,S0118,SRC02003,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0916,Mukul Agrawal,,,1,0,1,,S0118,SRC02004,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0917,Param Capital,,,1,0,0,,S0118,SRC02004,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0918,Rise Capital,,,1,0,0,,S0118,SRC02004,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0919,Hem Securities,,,1,0,0,,S0118,SRC02004,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0920,Valiant Capital,,,1,0,0,,S0118,SRC02004,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0921,Aart Corporate Advisors,,,1,0,0,,S0118,SRC02002,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0922,Systematix,,,1,0,0,,S0118,SRC02002,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0923,India SME Investments,,,1,0,0,,S0118,SRC02002,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0924,Multiple angels,,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0925,Vivekananda Hallekere (Bounce),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0926,Rahul Garg (Moglix),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0927,Ramakant Sharma (Livspace),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0928,Varun Laul (Investcorp),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0929,Ashish Sharma (Innoven Capital),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0930,Rohit Sood (Bertelsmann),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0931,Ankit Agarwal (Alteria Capital),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0932,Tej Kapoor (Fosun),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0933,Karthik Bhat (Ubiquity),,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0934,Creed Capital,,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0935,Luminaire Capital,,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0936,Mark V Capital,,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0937,Falcon Edge Partners,VC,UNKNOWN,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0938,Velo Partners,,,1,0,0,,S0118,SRC02008,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0939,SBI Ventures,,,1,0,0,,S0118,SRC02002,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0940,Magna International,Corporate,Canada,1,0,0,,S0119,SRC02018,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0941,Bajaj Auto,Corporate,India,1,0,0,,S0119,SRC02018,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0942,Magna,,,1,0,0,,S0119,SRC02013,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0943,GEF Capital Partners,PE,India,2,0,2,,S0119;S0241,SRC02012,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0944,Northern Arc Capital,,,1,0,0,,S0119,SRC02022,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0945,DFC,,,2,0,0,,S0119;S0241,SRC02013,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0946,Rocketship.vc,,,1,0,0,,S0119,SRC02013,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0947,Wavemaker Partners,,,1,0,0,,S0119,SRC02013,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0948,Tracxn Labs,,,1,0,0,,S0119,SRC02013,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0949,Incubate Capital Partners,,,1,0,0,,S0119,SRC02013,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0950,DFC (US International Development Finance Corporation),,,1,0,0,,S0119,SRC02013,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0951,AustralianSuper,Superannuation,Australia,1,0,0,,S0120,SRC02036,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0952,Blue Star Innovation Partners,,,1,0,0,,S0120,SRC02036,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0953,Sunley House Capital Management,,,1,0,0,,S0120,SRC02036,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0954,KOSÉ Corporation,Corporate,"Tokyo, Japan",2,0,1,,S0120;S0123,SRC02055,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0955,Accel-KKR,PE,"Menlo Park, CA, USA",1,0,2,,S0121,SRC02060,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0956,Cactus Partners,VC,India,1,0,1,,S0122,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0957,Hero Investment Office,,,1,0,0,,S0122,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0958,35 North Ventures,,,1,0,0,,S0122,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0959,Indusbridge Ventures,,,1,0,0,,S0122,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0960,Monarch Holdings,,,1,0,0,,S0122,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0961,Inflexor,,,1,0,0,,S0122,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0962,Pavestone,VC,Hyderabad,2,0,1,,S0122;S0180,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0963,Startup Xseed,,,1,0,0,,S0122,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0964,Survam Partners,,,1,0,0,,S0122,SRC02067,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0965,ISRO (NSIL),Government,India,1,0,0,,S0122,SRC02071,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0966,Z47 (formerly Matrix Partners India),VC,"Mumbai, India",1,0,0,,S0123,SRC02074,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0967,Panthera Growth Partners,PE/Growth,India,1,0,1,,S0123,SRC02075,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0968,Tracxn,,,1,0,0,,S0123,SRC02076,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0969,MV Core,,,1,0,0,,S0124,SRC02089,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0970,Mounttech Growth Fund,,,1,0,0,,S0124,SRC02089,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0971,Grand Anicut Angel Fund,,,1,0,0,,S0124,SRC02089,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0972,Navam Venture Fund,,,1,0,0,,S0124,SRC02089,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0973,Faad Capital,,,1,0,0,,S0124,SRC02089,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0974,LV Angel Fund,,,1,0,0,,S0124,SRC02089,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0975,Eraya Capital,,,1,0,0,,S0124,SRC02089,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0976,Mela Ventures,,,1,0,0,,S0124,SRC02089,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0977,Navam Capital,,,1,0,0,,S0124,SRC02092,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0978,Gray Matters Capital,,,1,0,1,,S0125,SRC02095,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0979,SWC Global,,,1,0,1,,S0126,SRC02104,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0980,Ravi Modi Family Office,,,1,0,0,,S0126,SRC02103,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0981,QED Investors,,,1,0,0,,S0127,SRC02116,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0982,Better Tomorrow Ventures,,,1,0,0,,S0127,SRC02116,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0983,Base10,,,1,0,1,,S0129,SRC02133,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0984,"operators incl. growth leaders from Anthropic and Chime, HubSpot CTO, founders of Eppo and Vapi",,,1,0,0,,S0129,SRC02133,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0985,Darshan Patel,,,1,0,1,,S0130,SRC02139,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0986,Darshan Patel (Vini Cosmetics founder) + others,,,1,0,0,,S0130,SRC02139,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0987,Hemant Mahendrakumar Kabra,,,1,0,0,,S0130,SRC02139,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0988,Adesh Realtor,,,1,0,0,,S0130,SRC02139,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0989,Maithan Alloys,,,1,0,0,,S0130,SRC02139,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0990,Bharat Value Fund (Pantomath),,,1,0,0,,S0130,SRC02139,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0991,Transition VC,,,1,0,1,,S0131,SRC02159,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0992,Gruhas,,,1,0,0,,S0131,SRC02159,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0993,Subhkam Ventures,,,1,0,1,,S0131,SRC02159,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0994,Microtek Group,,,1,0,0,,S0131,SRC02159,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0995,SRK Family Office,,,1,0,0,,S0131,SRC02159,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0996,Raghav Capital,,,1,0,1,,S0131,SRC02160,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0997,Maiuni Ventures,,,1,0,0,,S0131,SRC02160,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0998,NKA Resources,,,1,0,0,,S0131,SRC02160,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0999,MMG Realtech,,,1,0,0,,S0131,SRC02160,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1000,"BIG Capital (BIG Capital Pte Ltd, Singapore)",,,1,0,0,,S0132,SRC02164,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1001,FPV Ventures,,,1,0,1,,S0133,SRC02168,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1002,Sapphire Ventures,,,1,0,1,,S0134,SRC02173,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1003,Chimera,,,2,0,0,,S0135;S0310,SRC02219,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV1004,Carlyle,,,1,0,0,,S0135,SRC02219,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1005,Times Internet,,,1,0,0,,S0135,SRC02219,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1006,Delhivery (acquirer),,,1,0,0,,S0135,SRC02220,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1007,Undisclosed UAE-based industrial investor,,,1,0,1,,S0136,SRC02233,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1008,CapitalG,,,2,0,0,,S0137;S0266,SRC02239,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV1009,CapitalG (Google),,,1,0,0,,S0137,SRC02239,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1010,Sequoia,VC,"Bengaluru, India",2,0,0,,S0138;S0177,SRC02261,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV1011,Airbnb,,,1,0,0,,S0138,SRC02261,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1012,Grab,,,1,0,0,,S0138,SRC02261,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1013,DiDi,,,1,0,0,,S0138,SRC02261,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1014,Khazanah,,,1,0,0,,S0138,SRC02261,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1015,Hindustan Media Ventures,,,1,0,0,,S0138,SRC02261,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1016,Nuvama Wealth,,,1,0,0,,S0138,SRC02262,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1017,Analah Capital,,,1,0,0,,S0138,SRC02263,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1018,private institutional investors,,,1,0,0,,S0138,SRC02264,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
