founder_id,person_id,startup_id,name,role_title,founder_type,active,previous_company_first,city,sector,founder_sequence,source_id,confidence,notes
FDR0511,P0830,S0179,"{'v': 'Ankit Gupta', 'role': 'co-founder', 'type': 'co-founder', 'confidence': 0.95, 'src': 'ET'}",,,,,Mumbai,proptech listings,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0512,P0831,S0180,"{'v': 'Shalesh Thusoo', 'role': 'Founder, CEO', 'type': 'founder', 'background': 'Former Intel/chip veteran', 'confidence': 0.9, 'src': 'tsavoritesi.com'}",,,,,Bengaluru,AI infra / semiconductor,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0513,P0832,S0180,"{'v': 'Guntram Wolski', 'role': 'Co-Founder, CDD', 'type': 'co-founder', 'confidence': 0.85, 'src': 'tsavoritesi.com'}",,,,,Bengaluru,AI infra / semiconductor,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0514,P0833,S0180,"{'v': 'Mike Uhler', 'role': 'Co-Founder, COO', 'type': 'co-founder', 'confidence': 0.85, 'src': 'tsavoritesi.com'}",,,,,Bengaluru,AI infra / semiconductor,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0515,P0834,S0180,"{'v': 'Sarvagya Kochak', 'role': 'CTO', 'type': 'co-founder', 'confidence': 0.8, 'src': 'tsavoritesi.com'}",,,,,Bengaluru,AI infra / semiconductor,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0516,P0835,S0180,"{'v': 'Shirish Seetharam', 'role': 'Co-Founder, VP BD', 'type': 'co-founder', 'confidence': 0.8, 'src': 'tsavoritesi.com'}",,,,,Bengaluru,AI infra / semiconductor,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0517,P0836,S0180,"{'v': 'Chandra Joshi', 'role': 'Co-Founder, VP SW', 'type': 'co-founder', 'confidence': 0.8, 'src': 'tsavoritesi.com'}",,,,,Bengaluru,AI infra / semiconductor,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0518,P0837,S0181,"{'v': 'Devansh Jain', 'role': 'Executive Director', 'type': 'executive', 'background': 'INOXGFL Group', 'confidence': 0.85, 'src': 'ET'}",,,,,Noida,climate renewables,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0519,P0838,S0182,"{'v': 'Vivek Mishra', 'role': 'co-founder', 'type': 'co-founder', 'background': 'PhD robotics, aerospace engineering', 'confidence': 0.9, 'src': 'Inc42'}",,,,,Noida,defence drones,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0520,P0839,S0182,"{'v': 'Vikash Mishra', 'role': 'co-founder', 'type': 'co-founder', 'background': 'PhD aerospace engineering, advanced materials', 'confidence': 0.9, 'src': 'Inc42'}",,,,,Noida,defence drones,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0521,P0840,S0182,"{'v': 'Nitin Katiyar', 'role': 'co-founder', 'type': 'co-founder', 'confidence': 0.8, 'src': 'CARE Ratings'}",,,,,Noida,defence drones,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0522,P0843,S0183,"{'v': 'Pulkit Khurana', 'role': 'co-founder', 'type': 'co-founder', 'background': 'IIT Kanpur alumnus', 'confidence': 0.95, 'src': 'Wikipedia'}",,,,,Gurugram,ev battery swapping,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0523,P0844,S0183,"{'v': 'Siddharth Sikka', 'role': 'co-founder', 'type': 'co-founder', 'background': 'IIT Kanpur alumnus', 'confidence': 0.95, 'src': 'Wikipedia'}",,,,,Gurugram,ev battery swapping,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0524,P0845,S0185,Ritwik Khare,Founder & CEO,,True,,Bengaluru,travel villas,1,SRC02735,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0525,P0846,S0185,Karan Miglani,Co-Founder & CPO,,True,,Bengaluru,travel villas,1,SRC02736,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0526,P0848,S0188,Nithin Kamath,Founder & CEO,founder,True,,Bengaluru,fintech/broking,1,SRC02751,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0527,P0262,S0189,Farid Ahsan,"Co-founder, CEO",founder,,,Bengaluru,Robotics / DeepTech,1,SRC02753,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0528,P0261,S0189,Bhanu Pratap Singh,Co-founder,founder,,,Bengaluru,Robotics / DeepTech,1,SRC02753,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0529,P0849,S0191,Shreyaans Jain,"Co-founder, CEO",founder,,,Bengaluru,Spacetech / Laser Communications,1,SRC02759,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0530,P0850,S0191,Rohit Ramakrishnan,Co-founder,founder,,,Bengaluru,Spacetech / Laser Communications,1,SRC02759,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0531,P0851,S0191,Aloke Kumar,Co-founder,founder,,,Bengaluru,Spacetech / Laser Communications,1,SRC02759,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0532,P0852,S0192,Venkataraman Natarajan,"Co-founder, COO",founder,,,Bengaluru,Robotics / AMR,1,SRC02764,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0533,P0853,S0192,Krishna Vaidyanathan,Co-founder,founder,,,Bengaluru,Robotics / AMR,1,SRC02764,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0534,P0854,S0193,Vaibhav Tambe,"Co-founder, CEO",founder,,,Gurugram,Fintech / Banking Infrastructure,1,SRC02767,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0535,P0855,S0193,Lavin Kotian,Co-founder,founder,,,Gurugram,Fintech / Banking Infrastructure,1,SRC02770,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0536,P0856,S0193,Pulak Jain,Co-founder,founder,,,Gurugram,Fintech / Banking Infrastructure,1,SRC02770,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0537,P0857,S0193,Sachin Gupta,Co-founder,founder,,,Gurugram,Fintech / Banking Infrastructure,1,SRC02770,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0538,P0858,S0194,James Solomon,CEO & Co-Founder,founder,True,,Pune,spacetech / defence-photonics,1,SRC02773,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0539,P0859,S0194,Suman Hiremath,Co-Founder,founder,True,,Pune,spacetech / defence-photonics,1,SRC02774,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0540,P0860,S0195,Mohak Nahta,Founder & CEO,founder,True,,Delhi NCR,travel-tech / visas,1,SRC02780,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0541,P0564,S0195,Unknown,Co-Founder,co-founder,True,,Delhi NCR,travel-tech / visas,1,,LOW,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0542,P0861,S0196,Capt. Ishver Dholakiya,Founder & Managing Director,founder,True,,Surat,climate / solar manufacturing,1,SRC02788,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0543,P0862,S0196,Bharat Bhut,Co-Founder,founder,True,,Surat,climate / solar manufacturing,1,SRC02789,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0544,P0863,S0197,Mohit Bedi,Co-Founder,founder,True,,Bengaluru,fintech / credit cards,1,SRC02795,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0545,P0864,S0197,Siddharth Mehta,"Co-Founder, COO & CFO",founder,True,,Bengaluru,fintech / credit cards,1,SRC02796,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0546,P0865,S0197,Anup Kumar Agrawal,Co-Founder,founder,True,,Bengaluru,fintech / credit cards,1,SRC02807,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0547,P0866,S0197,Anup Agrawal,Co-Founder & CEO,,True,,Bengaluru,fintech / credit cards,1,SRC02796,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0548,P0870,S0198,Abhishek Murarka,CEO & Co-Founder,founder,True,,Mumbai,cleantech / cooling,1,SRC02812,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0549,P0871,S0198,Tushar Patil,Co-Founder & COO,founder,True,,Mumbai,cleantech / cooling,1,SRC02813,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0550,P0872,S0198,Devanshu Mishra,Co-Founder,founder,True,,Mumbai,cleantech / cooling,1,SRC02814,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0551,P0873,S0199,Srinath Ravichandran,"CEO, Co-founder",co-founder,True,,Chennai,spacetech launch,1,SRC02822,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0552,P0874,S0199,Moin SPM,Co-founder,co-founder,True,,Chennai,spacetech launch,1,SRC02822,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0553,P0875,S0200,Ashish Deora,Founder & CEO,founder,True,,Mumbai,proptech services,1,SRC02827,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0554,P0876,S0201,Dhruv Arora,Founder & CEO,founder,True,,Gurugram,wealthtech,1,SRC02837,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0555,P0877,S0202,Dr. Ashvini Jakhar,Founder & CEO,founder,True,,Gurugram,logistics supply chain,1,SRC02843,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0556,P0878,S0203,Manas Khandelwal,Founder,founder,True,,Bengaluru,legaltech ai,1,SRC02851,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0557,P0879,S0203,Varun Khandelwal,Founder,founder,True,,Bengaluru,legaltech ai,1,SRC02851,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0558,P0880,S0203,Sumit Ghosh,Founder,founder,True,,Bengaluru,legaltech ai,1,SRC02851,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0559,P0881,S0207,Ritesh Singh Chandel,co-founder,co-founder,True,,Bengaluru,Edtech / AI,1,SRC02858,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0560,P0882,S0207,Sonu Kumar,co-founder,co-founder,True,,Bengaluru,Edtech / AI,1,SRC02858,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0561,P0883,S0207,Rushabh Kothari,co-founder,co-founder,True,,Bengaluru,Edtech / AI,1,SRC02858,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0562,P0884,S0208,Jyothis Indirabhai,co-founder,co-founder,True,,Bengaluru,Semiconductor / AI chip,1,SRC02868,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0563,P0885,S0208,Sreejith Varma,co-founder,co-founder,True,,Bengaluru,Semiconductor / AI chip,1,SRC02868,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0564,P0886,S0208,Deepa Geetha,co-founder,co-founder,True,,Bengaluru,Semiconductor / AI chip,1,SRC02868,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0565,P0564,S0209,UNKNOWN,Founder/MD,founder,True,,Kolkata,fintech/microfinance,1,SRC02880,LOW,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0566,P0887,S0209,Vineet Chandra Chandra Rai,Founder & Chairman,,True,,Kolkata,fintech/microfinance,1,SRC02875,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0567,P0888,S0209,Shubhankar Sengupta,Co-Founder,,False,,Kolkata,fintech/microfinance,1,SRC02875,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0568,P0901,S0210,Tarun Mehta,"Co-founder, CEO",founder,True,,Bengaluru,ev/2-wheeler,1,SRC02895,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0569,P0902,S0210,Swapnil Jain,Co-founder,co-founder,True,,Bengaluru,ev/2-wheeler,1,SRC02896,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0570,P0564,S0211,UNKNOWN,Founder/CEO,founder,True,,Delhi NCR,wealthtech,1,SRC02901,LOW,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0571,P0903,S0211,Anirudha Taparia,Founder & CEO,,True,,Delhi NCR,wealthtech,1,SRC02904,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
